"hgnc_symbol","ensembl_gene_id","ensembl_transcript_id","A375_vitro_vehicle_rep1","A375_vitro_vehicle_rep2","A375_vitro_vehicle_rep3","A375_vitro_vem_6h_rep1","A375_vitro_vem_6h_rep2","A375_vitro_vem_6h_rep3","A375_vitro_vem_48h_rep1","A375_vitro_vem_48h_rep2","A375_vitro_vem_48h_rep3","A375_vivo_vehicle_rep1","A375_vivo_vehicle_rep2","A375_vivo_vehicle_rep3","A375_vivo_vehicle_rep4","A375_vivo_vem_rep1","A375_vivo_vem_rep2","A375_vivo_vem_rep3","A375_vivo_vem_rep4","Colo800_vitro_vehicle_rep1","Colo800_vitro_vehicle_rep2","Colo800_vitro_vem_48h_rep1","Colo800_vitro_vem_48h_rep2","H3122_vitro_vehicle_rep1","H3122_vitro_vehicle_rep2","H3122_vitro_crizotinib_48h_rep1","H3122_vitro_crizotinib_48h_rep2","UACC62_vitro_vehicle_rep1","UACC62_vitro_vehicle_rep2","UACC62_vitro_vem_48h_rep1","UACC62_vitro_vem_48h_rep2","A375R_RPL10a_vivo__Ronly_vehicle_rep1","A375R_RPL10a_vivo__Ronly_vehicle_rep2","A375R_RPL10a_vivo__Ronly_vehicle_rep3","A375R_RPL10a_vivo__SR_vehicle_rep1","A375R_RPL10a_vivo__SR_vehicle_rep2","A375R_RPL10a_vivo__SR_vehicle_rep3","A375R_RPL10a_vivo__Ronly_vem10d_rep1","A375R_RPL10a_vivo__Ronly_vem10d_rep2","A375R_RPL10a_vivo__Ronly_vem10d_rep3","A375R_RPL10a_vivo__SR_vem10d_rep1","A375R_RPL10a_vivo__SR_vem10d_rep2","A375R_RPL10a_vivo__SR_vem10d_rep3"
"LOC100294362",NA,NA,55.6276876737007,75.9231495985511,37.6367108001798,70.7507003982222,52.3535063108924,58.2331834212981,105.034806575982,83.6435926607017,70.6733225792774,30.4660394270416,9.3951423401525,32.5713873719986,17.4660834006833,33.3061242418023,50.7625872789236,35.3194992483199,47.6030196597853,130.676909562864,133.000838890859,135.687388701618,140.926810328095,140.659730767791,125.245701457095,120.832377961823,168.228771859821,72.079815995474,85.5810836113785,43.4816165069381,83.922357497548,1.118783187,4.926631354,4.766241844,3.64256562,9.555760681,5.277906166,3.088588607,5.603266122,2.391429153,8.116269585,0,6.404605618
"LOC100302401",NA,NA,26.2394753177833,11.9307806512009,19.7592731700944,47.1671335988148,48.1314493503366,74.2187631840074,33.0818288428291,32.0117453392809,36.4409319549399,22.4486606304517,61.0684252109912,43.2588738534356,40.7541946015944,78.7235663897145,55.838846006816,56.5111987973118,52.1060080059812,12.062483959649,16.2443772691125,16.2014792479544,9.58685784544863,8.85271032804279,3.91392817053423,6.04161889809117,11.2836371369392,11.0892024608421,27.8396296085207,52.7991057584249,49.953784224731,96.21535412,146.9778354,94.13327642,94.70670612,77.64055553,118.7528887,105.0120126,86.85062489,105.2228828,108.7580124,113.9020666,104.3035772
"LOC100302640",NA,NA,0,3.25384926850933,1.88183554000899,0.982648616641976,2.5332341763335,4.56730850363122,3.30818288428291,4.13054778571366,6.62562399180726,4.81042727795394,7.82928528346042,3.56249549381234,5.82202780022777,11.1020414139341,13.1982726925201,17.2673107436231,17.3686693353271,6.03124197982449,7.10691505523674,11.1385169829686,6.71080049181404,0,0.978482042633557,3.02080944904558,0,13.8615030760527,10.3109739290818,14.4938721689794,11.9889082139354,49.22646025,37.77084038,82.21767181,33.69373198,14.33364102,29.90813494,43.2402405,38.28898517,41.85001019,23.5371818,44.87051107,33.85291541
"LOC100302650",NA,NA,31.48737038134,33.6231091079298,45.1640529602158,29.4794584992593,36.3096898607802,42.2476036585888,43.8334232167486,57.8276689999913,53.0049919344581,33.6729909456776,32.8829981905337,27.9910360228113,33.4766598513097,24.2226358122198,34.5185593496681,25.9009661154346,32.1642024728279,36.1874518789469,29.4429338002665,45.5666603848717,72.8601196254096,45.2471861211076,31.3114253642738,33.2289039395014,31.7993410222832,30.4953067673159,27.8396296085207,44.5168930904366,35.9667246418063,31.32592925,20.52763064,22.63964876,36.4256562,29.86175213,33.42673905,18.53153164,12.14040993,27.50143526,9.739523502,25.31157035,21.95864783
"LOC100303749",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01527357931953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC100306951",NA,NA,166.883063021102,202.823271070415,218.292922641043,202.425615028247,192.525797401346,221.514462426114,182.777104356631,201.364204553541,179.996118444097,394.455036792223,410.254548853326,382.204873693296,381.342820914919,601.528789336793,531.99191468312,527.437855441577,471.527208251657,170.88518942836,160.413225532486,198.468120787441,216.662987307139,101.314351532045,153.621680693468,144.998853554188,147.713067974477,219.935848806703,203.12618640291,228.796124953174,192.821607107462,648.8942487,673.3062851,705.4037929,501.7634141,532.7336579,654.4603645,574.4774809,451.9968005,556.0072782,705.303827,533.8440291,665.1640406
"LOC100306975",NA,NA,0,1.08461642283644,0,0.982648616641976,0.844411392111168,1.14182712590781,0,0,0,0,1.56585705669208,0,0,1.00927649217583,0,0.784877761073775,0,0,1.01527357931953,0,0.958685784544863,0,0,2.01387296603039,0,0.924100205070179,2.06219478581635,0,0.999075684494619,1.118783187,3.284420903,1.191560461,1.82128281,1.194470085,0,2.316441455,2.801633061,1.195714577,0,2.30105185,0
"LOC100329109",NA,NA,48.2806345847213,53.1462047189858,61.1596550502923,44.2191877488889,40.5317468213361,35.396640903142,65.3366119645875,84.6762296071301,72.8818639098798,40.0868939829495,31.3171411338417,30.0267477335612,27.6546320510819,73.6771839288353,65.9913634626007,47.8775434255003,77.1940859347869,50.2603498318707,62.9469619178111,98.2214679407234,85.3230348244928,63.9362412580868,45.9886560037772,100.693648301519,90.2690970955136,24.9507055368948,25.7774348227044,89.0337861808733,83.922357497548,17.900531,16.42210451,8.340923227,15.48090388,32.2506923,18.47267158,20.8479731,12.14040993,15.5442895,23.5371818,10.35473332,8.234492938
"LOC100329135",NA,NA,0,0,0,0,0.844411392111168,0,0,0,0,0,1.56585705669208,0,0,0,0,0,0,0,0,0,0,0,0,1.00693648301519,0,0,1.03109739290818,2.07055316699705,0.999075684494619,1.118783187,0,0,0,0,0.879651028,0,0,0,0,1.150525925,0.91494366
"LOC100335030",NA,NA,4.19831605084533,9.761547805528,7.52734216003597,5.89589169985185,3.37764556844467,3.42548137772342,4.13522860535364,3.09791083928525,5.52135332650605,17.6382333524978,14.0927135102287,11.1964144091245,7.27753475028472,4.03710596870331,7.10676221904931,5.49414432751643,4.5029883461959,2.01041399327483,0,1.01259245299715,0.958685784544863,0.983634480893644,2.93544612790067,4.02774593206078,1.0257851942672,3.69640082028072,12.3731687148981,6.21165950099116,0.999075684494619,27.96957969,26.27536722,39.32149521,25.49795934,43.00092306,34.30639008,30.88588607,20.54530911,34.67572273,25.97206267,29.91367405,36.59774639
"LOC100379224",NA,NA,234.056119834627,193.061723264887,176.892540760845,257.453937560198,225.457841693682,199.819747033866,375.47875736611,259.191873553532,221.958403725543,206.848372952019,178.507704462897,230.544351242427,184.849382657232,271.495376395297,240.614663702098,251.160883543608,252.810631436427,188.978915367834,161.428499111806,317.954030241105,326.911852529798,154.430613500302,142.858378224499,231.595391093495,230.80166871012,241.190153523317,208.281673367451,305.406592132065,287.73379713445,30.20714606,49.26631354,36.93837429,34.60437339,51.36221366,35.1860411,36.29091613,42.02449591,37.06715188,34.89995922,48.32208884,39.34257737
"LOC100422737",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978482042633557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811626959,0,0
"LOC100498859",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02603498318707,9.13746221387581,1.01259245299715,0,0.983634480893644,1.95696408526711,4.02774593206078,2.0515703885344,1.84820041014036,0,0,0,0,0,1.191560461,0.910641405,0,0,0,0,0,0,0,0
"LOC100499177",NA,NA,482.806345847213,438.185034825924,396.126381171893,505.081388953976,377.451892273692,344.831792024157,277.060316558694,267.45296912496,257.295065015182,546.785233927431,643.567250300446,740.49013478528,494.872363019361,487.480545720924,535.037669919855,449.734957095273,463.164515608722,557.889883133765,517.789525452962,417.188090634825,427.573859907009,489.849971485035,562.627174514295,588.050906080874,585.723345926571,239.341953113176,271.17861433485,179.102848945245,159.852109519139,1796.765799,2028.951013,2165.065358,1523.503071,1661.507888,1670.457301,1590.623133,1420.427962,1758.896142,1749.056096,1889.163569,1669.772179
"LOC100499183",NA,NA,4.19831605084533,3.25384926850933,1.88183554000899,2.94794584992593,3.37764556844467,4.56730850363122,3.30818288428291,8.26109557142733,4.41708266120484,8.0173787965899,7.82928528346042,10.1785585537496,10.1885486503986,10.0927649217583,11.1677692013632,9.41853313288531,10.2925447913049,2.01041399327483,3.0458207379586,4.0503698119886,2.87605735363459,3.93453792357457,1.95696408526711,4.02774593206078,2.0515703885344,1.84820041014036,0,1.03527658349853,1.99815136898924,3.356349562,2.463315677,0,5.46384843,0,0,2.316441455,0.933877687,3.58714373,3.246507834,0,0.91494366
"LOC100499194",NA,NA,1.04957901271133,0,0.940917770004496,0,0,0,0,0,0,3.20695151863596,0,0.508927927687478,2.91101390011389,0,0,0,0,0,2.03054715863907,0,0,0.983634480893644,0,0,0,0,1.03109739290818,1.03527658349853,0,0,0,1.191560461,0,0,0,0.772147152,0,0,0.811626959,0,0
"LOC100499227",NA,NA,16.7932642033813,22.7769448795653,13.1728487800629,8.84383754977778,18.5770506264457,12.5600983849859,4.13522860535364,1.03263694642842,3.31281199590363,20.8451848711337,14.0927135102287,25.4463963843739,16.0105764506264,15.1391473826374,16.2440279292556,8.63365537181153,11.579112890218,3.01562098991224,1.01527357931953,2.0251849059943,0.958685784544863,16.7217861751919,10.7633024689691,10.0693648301519,10.257851942672,22.1784049216843,28.8707270014289,8.28221266798821,8.99168116045157,60.41429212,65.68841806,54.81178121,55.5491257,47.7788034,44.86220241,98.06268827,159.6930845,90.87430783,59.24876797,70.18208142,64.04605618
"LOC100499405",NA,NA,22.041159266938,23.8615613024018,21.6411087101034,36.3579988157531,44.7538037818919,38.8221222808654,53.7579718695973,42.3381148035651,38.6494732855423,44.8973212609034,42.2781405306863,52.9285044794977,40.7541946015944,86.7977783271211,77.1591326639639,75.3482650630825,60.4687006489164,7.0364489764619,7.10691505523674,8.10073962397719,4.79342892272431,32.4599378694902,31.3114253642738,32.2219674564862,40.0056225764208,21.2543047166141,21.6530452510717,30.0230209214573,46.9565571712471,3.356349562,0,4.766241844,18.2128281,2.38894017,4.398255138,0,0,2.391429153,2.434880876,1.150525925,0.91494366
"LOC100499466",NA,NA,297.030860597307,339.484940347807,333.084890581592,413.695067606272,344.519847981357,369.951988794129,484.648792547447,523.546931839207,477.044927410123,716.753664415137,717.162531964974,773.570450084966,682.632759576706,1046.61972238633,1015.25174557847,999.93426760799,978.435039223424,976.055993734929,969.586268250155,1476.35979646984,1405.43336014277,2189.57035446925,2062.64014587154,2236.40592877675,2239.2890790853,99.8028221475793,111.358518434083,132.515402687811,147.863201305204,794.3360631,762.8067547,962.7808525,924.301026,794.3226066,851.5021947,734.3119413,706.0115313,773.6273311,802.699062,845.6365548,781.3618854
"LOC100499467",NA,NA,408.286235944709,493.500472390582,445.054105212127,693.749923349235,865.521676913947,679.387139915145,1392.74499428311,1316.61210669623,1290.89240773711,790.513549343764,800.152955969654,830.061450058276,689.910294326991,1256.5492327589,1270.07993371867,1064.29424401604,890.948408497332,2543.17370149266,2532.09230682292,3796.20910628631,3668.89049745319,638.378778099975,676.131091459788,644.439349129725,577.517064372434,1351.0344998126,1344.55100035226,1388.30589847152,1274.82057341513,449.7508414,491.8420302,496.8807122,478.997379,462.2599229,504.9196898,464.0604382,498.6906848,443.610108,553.5295857,342.8567256,534.3270973
"LOC100499484",NA,NA,9.446211114402,3.25384926850933,3.76367108001799,14.7397292496296,10.132936705334,5.70913562953903,4.96227432642437,3.09791083928525,5.52135332650605,12.8278060745438,1.56585705669208,9.66963062606207,7.27753475028472,2.01855298435165,5.07625872789236,3.1395110442951,1.28656809891312,14.0728979529238,23.3512923243493,17.2140717009515,27.801887751801,9.83634480893644,7.82785634106846,18.1248566942735,25.64462985668,2.77230061521054,1.03109739290818,2.07055316699705,3.99630273797848,6.712699125,9.032157483,4.766241844,13.65962107,9.555760681,7.037208221,13.89864873,6.537143809,7.17428746,6.493015668,9.204207399,1.82988732
"LOC100499489",NA,NA,15.74368519067,23.8615613024018,21.6411087101034,34.3927015824692,37.1541012528914,54.8077020435747,72.7800234542241,64.0234906785618,60.7348865915665,41.6903697422675,37.58056936061,43.7678017811231,48.0317293518791,170.567727177715,167.516538020448,180.521885046968,217.430008716317,1.00520699663741,0,1.01259245299715,4.79342892272431,12.7872482516174,10.7633024689691,23.1595391093495,15.386777914008,0.924100205070179,0,0,0,22.37566375,39.41305084,47.66241844,43.71078744,38.22304272,47.50115549,58.68318353,45.76000666,43.04572476,64.93015668,58.67682217,36.59774639
"LOC100500773",NA,NA,0,0,0.940917770004496,0,0,0,0,0,0,0,0,0.508927927687478,0,1.00927649217583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC100500938",NA,NA,0,0,0,0,0,1.14182712590781,0,0,0,1.60347575931798,0,0,0,0,1.01525174557847,0,0,1.00520699663741,1.01527357931953,0,0.958685784544863,0.983634480893644,0,0,1.0257851942672,0,0,0,0.999075684494619,0,0,1.191560461,0,0,0,0.772147152,0,0,0,0,0
"LOC100505474",NA,NA,0,0,0,0,0,0,0,1.03263694642842,0,0,1.56585705669208,0,0,0,0,1.56975552214755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC100505478",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.45550695005694,0,0,1.56975552214755,0,0,0,0,0,8.85271032804279,10.7633024689691,15.1040472452279,18.4641334968096,0,0,0,0,1.118783187,3.284420903,7.149362766,0.910641405,3.583410255,1.759302055,10.81006012,5.603266122,3.58714373,1.623253917,1.150525925,0.91494366
"LOC100505483",NA,NA,14.6941061779587,27.1154105709111,16.9365198600809,25.5488640326914,15.199405058001,12.5600983849859,17.3679601424853,15.4895541964262,8.83416532240968,8.0173787965899,9.3951423401525,8.14284684299964,5.82202780022777,12.1113179061099,21.3202866571479,9.41853313288531,18.0119533847836,3.01562098991224,5.07636789659767,7.08814717098004,9.58685784544863,7.86907584714915,10.7633024689691,43.2982687696534,38.9798373821536,11.0892024608421,10.3109739290818,11.3880424184838,2.99722705348386,20.13809737,13.95878884,15.49028599,8.195772645,4.77788034,7.037208221,14.67079588,21.4791868,19.13143323,11.36277742,19.55894072,21.04370417
"LOC100505495",NA,NA,1.04957901271133,0,1.88183554000899,0,0.844411392111168,0,0,0,0,0,0,0.508927927687478,0,1.00927649217583,1.01525174557847,0,0,1.00520699663741,0,0,0,20.6563240987665,21.5266049379383,26.1803485583951,21.5414890796112,0,1.03109739290818,1.03527658349853,0,1.118783187,0.821105226,2.383120922,0,1.194470085,0,0,0,0,0,0,0.91494366
"LOC100505536",NA,NA,0,1.08461642283644,0,0.982648616641976,0,0,0.827045721070728,0,1.10427066530121,0,0,0,0,0,0,0,1.28656809891312,0,0,0,1.91737156908973,2.95090344268093,0.978482042633557,2.01387296603039,3.0773555828016,0.924100205070179,0,0,0,0,0,0,0,0,0,0,0,0,0.811626959,0,0
"LOC100505540",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC100505545",NA,NA,0,0,0,0,0,1.14182712590781,0,0,1.10427066530121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03109739290818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC100505549",NA,NA,29.3882123559173,24.9461777252382,32.9321219501574,16.7050264829136,31.2432215081132,21.6947153922483,29.7736459585462,27.8811975535672,25.3982253019278,70.5529334099911,86.1221381180646,80.9195405023089,65.4978127525624,73.6771839288353,79.1896361551209,76.1331428241562,55.322428253264,46.2395218453211,59.9011411798525,61.7681396328261,68.0666907026852,73.7725860670233,66.5367788990819,100.693648301519,96.4238082611168,25.874805741965,14.4353635007145,21.7408082534691,34.9676489573117,284.1709296,314.4833015,315.7635222,235.8561239,291.4507008,245.4226367,310.403155,246.5437094,260.6657777,261.3438806,277.2767479,252.5244501
"LOC100505576",NA,NA,5.24789506355667,3.25384926850933,3.76367108001799,7.86118893313581,2.5332341763335,4.56730850363122,4.13522860535364,6.1958216785705,3.31281199590363,16.0347575931798,12.5268564535367,14.7589099029369,8.73304170034166,35.3246772261539,38.579566331982,25.9009661154346,37.9537589179369,4.02082798654966,14.2138301104735,20.251849059943,6.71080049181404,3.93453792357457,3.91392817053423,17.1179202112583,23.5930594681456,1.84820041014036,1.03109739290818,2.07055316699705,1.99815136898924,16.78174781,5.74773658,9.532483688,10.01705545,9.555760681,11.43546336,3.088588607,13.07428762,4.782858307,4.058134793,13.8063111,9.149436598
"LOC100505583",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC100505619",NA,NA,0,0,0,0,0.844411392111168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.237566375,0.821105226,0,0.910641405,3.583410255,0.879651028,1.544294303,1.867755374,0,0,3.451577775,0
"LOC100505622",NA,NA,0,0,0,0,0,0,0,0,0,0,1.56585705669208,1.01785585537496,1.45550695005694,0,0,0,0,0,0,0,0,0,0,0,0,0.924100205070179,0,1.03527658349853,0,30.20714606,16.42210451,20.25652784,23.67667653,21.50046153,45.74185344,24.70870885,15.87592068,10.76143119,12.17440438,14.95683702,4.574718299
"LOC100505624",NA,NA,274.989701330369,291.761817743004,257.811468981232,341.961718591408,255.012240417573,268.329374588334,244.805533436935,184.842013410686,231.896839713254,211.658800229973,220.785844993584,224.946144037865,174.660834006833,95.8812667567035,174.623300239497,153.83604117046,187.838942441315,269.395475098827,280.215507892191,236.946634001333,217.621673091684,566.573460994739,466.735934336207,417.878640451306,408.262507318346,232.873251677685,254.681056048319,149.079828023788,179.833623209031,0,0.821105226,0,0,0,0,0,1.867755374,0,0,0,0
"LOC100505633",NA,NA,0,0,0.940917770004496,0,0,0,0,1.03263694642842,0,0,0,0,0,1.00927649217583,0,0.784877761073775,0,0,1.01527357931953,7.08814717098004,3.83474313817945,0,0,0,0,0.924100205070179,0,0,0,4.47513275,10.67436793,11.91560461,6.374489835,13.13917094,8.796510276,15.44294303,11.20653224,11.95714577,8.116269585,48.32208884,31.10808443
"LOC100505648",NA,NA,16.7932642033813,20.6077120338924,16.9365198600809,26.5315126493333,38.8429240371137,21.6947153922483,62.8554748013753,25.8159236607104,19.8768719754218,51.3112242981754,53.2391399275308,59.5445675394349,40.7541946015944,28.2597417809231,45.6863285510313,36.8892547704674,56.6089963521771,39.2030728688592,35.5345752761837,50.6296226498574,55.603775503602,20.6563240987665,28.3759792363732,35.2427769055318,55.3924004904288,18.4820041014036,12.3731687148981,8.28221266798821,11.9889082139354,24.61323012,32.84420903,41.70461613,48.26399446,17.91705128,37.82499419,25.48085601,30.81796367,41.85001019,24.34880876,44.87051107,28.36325345
"LOC100505658",NA,NA,0,1.08461642283644,0.940917770004496,0,0,0,0.827045721070728,0,0,0,0,0,0,0,0,0,0,2.01041399327483,0,1.01259245299715,0.958685784544863,0.983634480893644,0,2.01387296603039,1.0257851942672,0.924100205070179,0,0,0,0,0,0,0,0,0,0.772147152,0,0,0,0,0
"LOC100505659",NA,NA,0,0,0,0,0,0,0,0,0,1.60347575931798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150525925,0
"LOC100505666",NA,NA,74.5201099025047,67.2462182158596,67.7460794403237,105.143401980691,48.9758607424477,62.8004919249293,50.4497889853144,61.958216785705,57.4220745956629,113.846778911577,101.780708684985,81.9373963576839,91.6969378535874,56.5194835618463,119.79970597826,86.3365537181153,87.4866307260918,23.1197609226605,39.5956695934618,40.503698119886,41.2234887354291,27.541765465022,41.0962457906094,34.2358404225166,35.902481799352,38.8122086129475,31.9640191801534,55.9049355089204,51.9519355937202,144.3230312,123.9868891,145.3703762,74.67259521,87.19631621,134.5866072,149.7965474,146.6187969,120.7671722,150.9626143,197.8904591,125.3472814
"LOC100505676",NA,NA,11.5453691398247,8.67693138269155,6.58642439003147,6.87854031649383,10.132936705334,11.4182712590781,7.44341148963655,6.1958216785705,4.41708266120484,8.0173787965899,17.2244276236129,12.2142702644995,23.2881112009111,8.07421193740661,9.13726571020626,7.84877761073775,5.78955644510902,1.00520699663741,1.01527357931953,1.01259245299715,1.91737156908973,0,0.978482042633557,0,1.0257851942672,3.69640082028072,1.03109739290818,2.07055316699705,1.99815136898924,1.118783187,2.463315677,3.574681383,4.553207025,7.16682051,7.916859248,5.405030062,2.801633061,3.58714373,3.246507834,4.6021037,2.744830979
"LOC100505678",NA,NA,134.346113627051,160.523230579794,103.500954700495,227.974479060938,215.324904988348,147.295699242107,1107.4142205137,638.169632892761,690.169165813256,732.788422008317,764.138243665737,789.347215843278,791.795780830977,2993.5140757935,2199.03528092297,2062.65875610188,2160.79112212458,74.3853177511686,83.2524335042018,224.795524565367,278.01887751801,134.757923882429,127.202665542362,179.234693976705,186.69290535663,256.89985700951,236.121302975972,775.422161040396,686.364995247803,8.9502655,14.77989406,13.10716507,29.14052496,10.75023077,14.07441644,12.35435443,14.0081653,20.3271478,13.7976583,4.6021037,12.80921124
"LOC100505679",NA,NA,0,1.08461642283644,0.940917770004496,0,0.844411392111168,0,0,0,1.10427066530121,0,0,1.01785585537496,2.91101390011389,6.05565895305496,6.09151047347084,0.784877761073775,1.92985214836967,4.02082798654966,1.01527357931953,3.03777735899145,2.87605735363459,0.983634480893644,0,0,0,2.77230061521054,6.18658435744905,3.10582975049558,3.99630273797848,11.18783187,7.389947032,9.532483688,10.01705545,9.555760681,7.916859248,10.81006012,13.07428762,7.17428746,7.304642627,9.204207399,10.97932392
"LOC100505681",NA,NA,121.751165474515,144.253984237247,175.010705220836,143.466698029728,188.30374044079,182.692340145249,166.236189935216,205.494752339255,203.185802415423,121.864157708166,159.717419782592,152.678378306243,147.006201955751,162.493515240308,163.455531038134,188.370662657706,220.646428963599,240.244472196342,212.192178077783,288.588849104187,307.738136838901,122.954310111705,154.600162736102,136.943361690066,103.604304620987,169.110337527843,159.820095900767,348.888208639003,323.700521776257,118.5910179,83.75273303,159.6691018,98.34927174,97.94654698,109.9563785,109.6448955,104.5943009,102.8314536,100.6417429,119.6546962,93.32425329
"LOC100505687",NA,NA,153.238535855855,174.623244076668,218.292922641043,141.501400796444,200.969911322458,164.423106130724,153.830504119155,134.242803035694,153.493622476868,380.023754958361,372.673979492716,438.695873666606,327.489063762812,363.339537183298,314.728041129327,380.665714120781,315.85246828317,340.765171860083,331.994460437488,254.160705702284,209.952186815325,141.643365248685,141.879896181866,127.88093334293,118.991082534995,162.641636092351,135.073758470971,162.538423609269,134.875217406774,1307.857546,1118.345317,1311.908068,1142.854963,1098.912478,1112.75855,1213.815322,987.1087151,1117.993129,1220.686946,925.0228436,1079.633519
"LOC100505695",NA,NA,7.34705308897933,5.42308211418222,4.70458885002248,5.89589169985185,5.91087974477818,7.99278988135464,12.4056858160609,9.29373251785575,12.1469773183133,14.4312818338618,12.5268564535367,8.14284684299964,10.1885486503986,6.05565895305496,10.1525174557847,14.127799699328,9.00597669239181,79.4113527343557,80.2066127662432,162.014792479544,188.861099555338,25.5744965032347,37.1823176200752,33.2289039395014,34.8766966050848,127.525828299685,143.322537614236,150.115104607286,131.87799035329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LOC100505696",NA,NA,287.584649482905,260.307941480747,355.6669170617,258.43658617684,273.589291044018,302.584188365569,302.698733911886,326.31327507138,355.57515422699,2086.12196287269,1662.94019420699,2146.14907105809,2127.95116098325,563.176282634111,611.181550838241,627.90220885902,631.70493656634,2107.91907194866,2094.5093941362,712.865086909993,782.287600188608,360.010220007074,339.533268793844,617.252064088314,569.310782818296,1162.51805797829,1256.90772195507,963.842499237128,1075.00543651621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LOC100505702",NA,NA,6.297474076268,1.08461642283644,0.940917770004496,3.9305944665679,4.22205696055584,4.56730850363122,4.13522860535364,0,2.20854133060242,3.20695151863596,0,1.01785585537496,0,1.00927649217583,0,1.56975552214755,0.643284049456558,4.02082798654966,0,0,0,0,0,0,0,1.84820041014036,1.03109739290818,3.10582975049558,3.99630273797848,44.7513275,57.4773658,38.12993475,50.08527727,53.75115383,66.8534781,62.54391929,36.42122979,53.80715595,49.50924447,81.68734067,48.49201397
"LOC100505715",NA,NA,17.8428432160927,17.3538627653831,18.8183554000899,16.7050264829136,38.8429240371137,31.9711595254186,56.2391090328095,65.0561276249902,88.3416532240968,38.4834182236315,32.8829981905337,39.6963783596233,32.0211529012527,86.7977783271211,76.1438809183855,76.1331428241562,99.7090276657664,22.1145539260231,14.2138301104735,18.2266641539487,20.1324014754421,0,0,0,0,48.0532106636493,39.1817009305107,51.7638291749263,55.9482383316987,50.34524344,28.7386829,64.34426489,29.14052496,16.72258119,44.86220241,24.70870885,19.61143143,49.02429765,27.59531659,25.31157035,41.17246469
"LOC100505716",NA,NA,2.09915802542267,3.25384926850933,1.88183554000899,2.94794584992593,0,3.42548137772342,2.48113716321218,1.03263694642842,0,0,0,0.508927927687478,0,1.00927649217583,1.01525174557847,1.56975552214755,1.92985214836967,4.02082798654966,2.03054715863907,1.01259245299715,1.91737156908973,2.95090344268093,3.91392817053423,1.00693648301519,4.1031407770688,4.62050102535089,1.03109739290818,2.07055316699705,0,1.118783187,0,0,0.910641405,0,0.879651028,0,0,1.195714577,0,0,0
"LOC100505718",NA,NA,0,0,0,0,0,0,0,0,0,1.60347575931798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772147152,0,0,0,0,0
"LOC100505738",NA,NA,30.4377913686287,17.3538627653831,28.2275331001349,25.5488640326914,27.8655759396685,20.5528882663405,28.9466002374755,23.7506497678536,29.8153079631327,51.3112242981754,64.2001393243754,60.5624233948098,58.2202780022777,65.6029719914287,82.2353913918563,53.3716877530167,51.4627239565246,209.083055300582,229.451828926215,231.883671736347,210.91087259987,130.823385958855,138.944450053965,173.193075078613,132.326290060469,247.658854958808,275.303003906483,355.099868139995,278.742115973999,149.9169471,182.2853601,183.500311,159.3622459,191.1152136,162.7354401,120.4549557,140.081653,160.2257533,169.6300343,204.7936146,191.2232249
"LOC100505746",NA,NA,7.34705308897933,2.16923284567289,3.76367108001799,3.9305944665679,2.5332341763335,7.99278988135464,1.65409144214146,2.06527389285683,6.62562399180726,9.62085455590788,1.56585705669208,3.05356756612487,1.45550695005694,4.03710596870331,3.04575523673542,1.56975552214755,2.57313619782623,1.00520699663741,1.01527357931953,2.0251849059943,0,16.7217861751919,21.5266049379383,9.06242834713675,2.0515703885344,2.77230061521054,0,0,0,3.356349562,1.642210451,3.574681383,3.64256562,4.77788034,1.759302055,3.860735759,5.603266122,3.58714373,4.869761751,3.451577775,3.659774639
