Colo800_vitro_vehicle_rep1	Colo800_vitro_vehicle_rep2	Colo800_vitro_vem_48h_rep1	Colo800_vitro_vem_48h_rep2
NHP2L1	1882.75270470188	1834.5993578304	1392.31462287108	1369.96198611461
NHS	63.3280407881571	50.7636789659767	23.2896264189344	24.9258303981664
NHSL1	960.977888785368	820.341052090184	448.578456677737	455.37574765881
NHSL2	2.01041399327483	1.01527357931953	3.03777735899145	1.91737156908973
NICN1	149.775842498975	162.443772691125	312.891067976119	313.49025154617
NID1	6181.01782232346	5945.44208049519	4773.36082342856	4762.75097761888
NID2	11.0572769630116	8.12218863455627	9.11333207697434	6.71080049181404
NIF3L1	635.290821874846	630.484892757431	359.470320813988	401.689343724297
NIM1	10.0520699663741	12.1832829518344	15.1888867949572	24.9258303981664
NIN	1714.88313626343	1716.82762262933	1965.44195126747	1850.26356417159
NINJ1	312.619375954236	294.429338002665	489.082154797623	529.194553068764
NINJ2	14.0728979529238	11.1680093725149	1.01259245299715	3.83474313817945
NINL	47.2447288419585	52.7942261246158	68.8562868038061	77.6535485481339
NIP7	484.509772379234	486.316044494057	316.941437788108	311.57287997708
NIPA1	1117.7901802608	1163.50352190019	1076.38577753597	1099.61259487296
NIPA2	2261.71574243418	2428.53440173233	1765.96123802703	1787.94898817617
NIPAL1	44.2291078520462	63.9622354971306	3.03777735899145	2.87605735363459
NIPAL2	38.1978658722217	32.4887545382251	34.4281434019031	44.0995460890637
NIPAL3	1310.78992361519	1215.28247444548	1348.7731473922	1262.58917824558
NIPAL4	6.03124197982449	10.1527357931953	4.0503698119886	9.58685784544863
NIPBL	2040.57020317395	1921.91288565188	2324.91227208145	2255.78765103406
NIPSNAP1	932.83209287952	777.699561758763	866.779139765559	905.958066394895
NIPSNAP3A	164.853947448536	164.474319849765	275.425147215224	253.093047119844
NIPSNAP3B	2.01041399327483	5.07636789659767	10.1259245299715	5.75211470726918
NISCH	1061.49858844911	1011.21248500226	1701.15532103521	1648.93954941716
NIT1	573.973195079963	653.83618508178	842.476920893628	935.677325715786
NIT2	1486.70114802674	1572.65877436596	1498.63683043578	1595.25314548265
NKAIN1	12.062483959649	19.2901980070711	23.2896264189344	32.5953166745253
NKAIN2	0	0	1.01259245299715	0
NKAIN3	0	2.03054715863907	9.11333207697434	8.62817206090376
NKAIN4	64.3332477847945	72.0844241316869	19.2392566069458	25.8845161827113
NKAP	430.228594560813	429.460724052163	466.805120831686	550.285640328751
NKAPL	0	0	0	0
NKAPP1	12.062483959649	17.2596508484321	6.07555471798289	13.4216009836281
NKD1	90.4686296973673	101.527357931953	156.951830214558	153.389725527178
NKD2	10.0520699663741	7.10691505523674	17.2140717009515	11.5042294145384
NKG7	0	1.01527357931953	1.01259245299715	0.958685784544863
NKIRAS1	211.093469293857	209.146357339824	169.102939650524	163.935269157172
NKIRAS2	1565.10729376445	1574.6893215246	1594.83311347051	1631.68320529536
NKPD1	6.03124197982449	7.10691505523674	8.10073962397719	6.71080049181404
NKRF	542.811778184204	512.713157556365	375.671800061942	356.631111850689
NKTR	830.300979222504	802.066127662432	1005.50430582617	1099.61259487296
NKX1-2	0	0	0	0
NKX2-1	1.00520699663741	0	0	0
NKX2-2	2.01041399327483	0	1.01259245299715	0
NKX2-3	3.01562098991224	2.03054715863907	3.03777735899145	2.87605735363459
NKX2-4	0	0	0	0.958685784544863
NKX2-5	0	1.01527357931953	1.01259245299715	0
NKX2-6	0	0	0	0
NKX2-8	0	0	1.01259245299715	0
NKX3-1	47.2447288419585	54.8247732832548	9.11333207697434	15.3389725527178
NKX3-2	32.1666238923973	32.4887545382251	87.0829509577548	75.7361769790442
NKX6-1	0	0	1.01259245299715	1.91737156908973
NKX6-2	0	0	0	0
NKX6-3	0	0	0	0
NLE1	308.598547967686	342.147196230683	180.241456633492	165.852640726261
NLGN1	562.915918116952	536.064449880714	478.956230267651	444.830204028816
NLGN2	589.051300029525	576.675393053495	1121.95243792084	1182.05957234382
NLGN3	26.1353819125728	24.3665659036688	33.4155509489059	32.5953166745253
NLGN4X	4.02082798654966	3.0458207379586	3.03777735899145	2.87605735363459
NLGN4Y	23.1197609226605	18.2749244277516	17.2140717009515	26.8432019672562
NLK	1275.60767873288	1283.30580425989	2004.93305693435	1996.94248920695
NLN	314.629789947511	305.59734737518	227.833301924358	222.415102014408
NLRC3	10.0520699663741	11.1680093725149	18.2266641539487	13.4216009836281
NLRC4	18.0937259394735	19.2901980070711	18.2266641539487	14.3802867681729
NLRC5	263.364233119003	215.237998815741	169.102939650524	156.265782880813
NLRP1	52.2707638251455	39.5956695934618	61.7681396328261	66.1493191335955
NLRP10	0	0	0	0
NLRP11	0	0	0	0
NLRP12	0	0	0	0
NLRP13	0	0	0	0
NLRP14	0	0	0	0
NLRP2	0	0	0	0
NLRP3	3.01562098991224	3.0458207379586	2.0251849059943	0.958685784544863
NLRP4	2.01041399327483	0	1.01259245299715	1.91737156908973
NLRP5	0	0	0	0
NLRP6	1.00520699663741	0	3.03777735899145	0.958685784544863
NLRP7	0	0	0	0
NLRP8	0	0	0	0
NLRP9	8.04165597309931	4.06109431727814	4.0503698119886	3.83474313817945
NLRX1	181.942466391372	155.336857635889	254.160705702284	264.597276534382
NMB	155.807084478799	154.321584056569	37.4659207608945	50.8103465808777
NMBR	0	3.0458207379586	0	0
NMD3	1910.89850060772	1888.40885753433	1411.55387947803	1346.95352728553
NME1	636.296028871483	639.622354971307	154.926645308564	153.389725527178
NME1-NME2	0	0	0	0
NME2	11.0572769630116	15.229103689793	9.11333207697434	13.4216009836281
NME3	42.2186938587714	46.7025846486986	66.8311018978118	51.7690323654226
NME4	590.056507026162	641.652902129946	506.296226498574	478.384206487887
NME5	11.0572769630116	26.3971130623079	62.7807320858232	69.984062271775
NME6	163.848740451899	143.153574684054	152.901460402569	150.513668173543
NME7	214.109090283769	242.650385457369	350.356988737013	358.548483419779
NME9	5.02603498318707	5.07636789659767	10.1259245299715	9.58685784544863
NMI	179.932052398097	204.069989443226	145.813313231589	148.596296604454
NMNAT1	388.009900702042	384.788686562103	405.03698119886	415.110944707926
NMNAT2	9.04686296973673	15.229103689793	7.08814717098004	8.62817206090376
NMNAT3	0	0	2.0251849059943	2.87605735363459
NMRAL1	311.614168957598	370.57485645163	411.112535916842	409.358830000656
NMS	0	0	0	0
NMT1	3666.99512373329	3483.40365064532	3222.06918543693	3367.8631611061
NMT2	95.4946646805544	82.2371599248823	92.1459132227405	107.372807869025
NMU	3.01562098991224	4.06109431727814	2.0251849059943	0.958685784544863
NMUR1	1.00520699663741	1.01527357931953	2.0251849059943	2.87605735363459
NMUR2	0	0	0	0
NNAT	19.0989329361109	15.229103689793	12.1511094359658	17.2563441218075
NNMT	5.02603498318707	4.06109431727814	3.03777735899145	0.958685784544863
NNT	3608.69311792832	3297.60858562985	4535.40159697423	4249.85408288738
NOA1	325.687066910522	342.147196230683	471.868083096671	456.334433443355
NOB1	712.691760615927	771.607920282846	564.013996319412	548.368268759662
NOBOX	0	0	0	0
NOC2L	2202.40852963257	2267.10590262052	1425.73017381999	1460.07844986183
NOC3L	572.967988083326	516.774251873643	302.765143446147	303.903393700721
NOC4L	253.312163152628	253.818394829884	189.354788710467	176.398184356255
NOD1	224.161160250143	250.772574091925	236.946634001333	264.597276534382
NOD2	6.03124197982449	7.10691505523674	7.08814717098004	1.91737156908973
NODAL	6.03124197982449	6.0916414759172	7.08814717098004	6.71080049181404
NOG	0	0	0	0
NOL10	815.222874272943	832.524335042018	661.222871807138	612.600216324167
NOL11	1102.71207531124	1205.12973865229	847.539883158614	827.345832062217
NOL12	420.176524594439	392.91087519666	320.991807600096	293.357850070728
NOL3	293.520443018125	289.352970106067	523.510298199526	479.342892272431
NOL4	2.01041399327483	0	0	0
NOL6	1114.77455927089	1069.08307902347	479.968822720649	486.053692764245
NOL7	1034.3579995399	1101.57183356169	758.431747294864	844.602176184024
NOL8	648.358512831132	590.889223163969	620.719173687252	612.600216324167
NOL9	497.57746333552	422.353808996926	407.062166104854	407.441458431567
NOLC1	2115.96072792176	2016.33332852859	929.559871851383	950.057612483959
NOM1	545.827399174116	533.018629142755	427.314015164797	431.408603045188
NOMO1	852.415533148527	824.402146407462	812.099147303713	798.585258525871
NOMO2	280.452752061839	253.818394829884	181.25404908649	207.07612946169
NOMO3	13.0676909562864	16.2443772691125	17.2140717009515	16.2976583372627
NONO	7718.9845271787	7493.73428895748	6737.79018224303	6716.55260652131
NOP10	1430.40955621504	1402.09281304028	1142.20428698078	1256.83706353832
NOP14	698.618862663003	658.912552978378	459.716973660706	461.127862366079
NOP14-AS1	249.291335166079	252.803121250564	217.707377394387	242.54750348985
NOP16	298.546478001312	292.398790844026	144.800720778592	144.761553466274
NOP2	869.504052091363	788.867571131278	351.369581190011	353.755054497054
NOP56	2942.24087915771	2851.90348430857	1481.42275873483	1404.47467435822
NOP58	1539.97711884852	1669.10976440131	694.638422756044	709.427480563198
NOS1	0	1.01527357931953	1.01259245299715	0
NOS1AP	3.01562098991224	5.07636789659767	4.0503698119886	0.958685784544863
NOS2	8.04165597309931	12.1832829518344	2.0251849059943	0.958685784544863
NOS3	7.0364489764619	9.13746221387581	3.03777735899145	4.79342892272431
NOSIP	437.265043537275	475.148035121542	422.251052899811	443.871518244271
NOSTRIN	8.04165597309931	10.1527357931953	0	0
NOTCH1	635.290821874846	625.408524860833	1007.52949073216	972.107385528491
NOTCH2	3706.19819660215	3423.50250946547	5393.06740466281	5241.13518410676
NOTCH2NL	382.983865718855	325.90281896157	481.994007626643	523.442438361495
NOTCH3	42.2186938587714	41.6262167521009	23.2896264189344	23.0084588290767
NOTCH4	19.0989329361109	29.4429338002665	26.3274037779259	23.0084588290767
NOTO	0	0	0	0
NOTUM	5.02603498318707	5.07636789659767	7.08814717098004	7.6694862763589
NOV	661.426203787419	622.362704122874	785.771743525787	817.758974216768
NOVA1	0	0	0	0
NOVA2	4.02082798654966	3.0458207379586	9.11333207697434	2.87605735363459
NOX1	9.04686296973673	7.10691505523674	8.10073962397719	6.71080049181404
NOX3	0	2.03054715863907	0	0
NOX4	2.01041399327483	5.07636789659767	0	1.91737156908973
NOX5	6.03124197982449	7.10691505523674	37.4659207608945	27.801887751801
NOXA1	20.1041399327483	15.229103689793	59.7429547268318	48.892975011788
NOXO1	39.2030728688592	40.6109431727814	45.5666603848717	37.3887455972496
NOXRED1	3.01562098991224	9.13746221387581	10.1259245299715	3.83474313817945
NPAS1	22.1145539260231	37.5651224348228	10.1259245299715	8.62817206090376
NPAS2	1347.98258249077	1322.90147385335	656.159909542152	662.4518771205
NPAS3	34.1770378856721	32.4887545382251	129.611833983635	104.49675051539
NPAS4	1.00520699663741	0	0	0
NPAT	760.941696454523	788.867571131278	364.533283078974	337.457396159792
NPB	47.2447288419585	55.8400468625744	72.9066566157947	84.3643490399479
NPBWR1	0	0	0	0
NPBWR2	0	0	0	0
NPC1	3037.73554383827	2920.9420877023	2083.91526826813	2066.92655147872
NPC1L1	1.00520699663741	2.03054715863907	1.01259245299715	4.79342892272431
NPC2	1374.11796440335	1448.79539768898	2143.65822299496	2158.96038679503
NPDC1	384.99427971213	428.445450472843	506.296226498574	453.45837608972
NPEPL1	7.0364489764619	22.3360187450298	21.2644415129401	24.9258303981664
NPEPPS	1983.27340436562	1995.01258336288	2476.80114003103	2454.23560843485
NPFF	5.02603498318707	3.0458207379586	10.1259245299715	13.4216009836281
NPFFR1	0	0	0	0
NPFFR2	0	0	0	0.958685784544863
NPHP1	60.3124197982448	71.0691505523674	93.1585056757377	104.49675051539
NPHP3	201.041399327483	214.222725236422	284.538479292199	270.349391241651
NPHP3-ACAD11	54.2811778184204	57.8705940212134	159.98960757355	169.687383864441
NPHP3-AS1	7.0364489764619	17.2596508484321	15.1888867949572	10.5455436299935
NPHP4	322.67144592061	287.322422947428	328.079954771076	361.424540773413
NPHS1	0	0	2.0251849059943	4.79342892272431
NPHS2	0	0	0	0
NPIP	54.2811778184204	48.7331318073376	47.591845290866	66.1493191335955
NPIPL3	18.0937259394735	19.2901980070711	25.3148113249287	20.1324014754421
NPL	198.025778337571	239.60456471941	478.956230267651	469.756034426983
NPLOC4	4239.96311181661	4080.38451528521	4901.9600649592	4862.45429921154
NPM1	6673.56925067579	6680.50015192253	4054.42018180058	4044.69532499478
NPM2	0	0	0	2.87605735363459
NPM3	300.556891994587	305.59734737518	183.279233992484	175.43949857171
NPNT	0	0	1.01259245299715	2.87605735363459
NPPA	44.2291078520462	38.5803960141423	42.5288830258802	49.8516607963329
NPPA-AS1	30.1562098991224	43.65676391074	44.5540679318745	42.182174519974
NPPB	1.00520699663741	0	1.01259245299715	1.91737156908973
NPPC	22.1145539260231	22.3360187450298	1.01259245299715	0.958685784544863
NPR1	28.1457959058476	26.3971130623079	4.0503698119886	0
NPR2	27.1405889092102	35.5345752761837	42.5288830258802	33.5540024590702
NPR3	0	3.0458207379586	3.03777735899145	0.958685784544863
NPRL2	224.161160250143	208.131083760505	275.425147215224	303.903393700721
NPRL3	484.509772379234	477.178582280181	455.666603848717	440.995460890637
NPS	0	0	0	0
NPSR1	0	0	0	0
NPTN	3153.33434845157	3255.98236887775	2503.12854380895	2448.48349372758
NPTX1	77.4009387410809	85.2829806628409	6.07555471798289	2.87605735363459
NPTX2	5.02603498318707	2.03054715863907	3.03777735899145	2.87605735363459
NPTXR	795.118734340195	723.890062054828	625.782135952238	637.526046722334
NPVF	0	0	0	0
NPW	6.03124197982449	0	2.0251849059943	3.83474313817945
NPY	0	0	0	0
NPY1R	0	0	0	0
NPY2R	0	0	0	0
NPY5R	0	0	0	0
NPY6R	3.01562098991224	0	2.0251849059943	1.91737156908973
NQO1	42600.6725174936	43147.0965739216	18304.6337728295	20190.8813082994
NQO2	873.524880077913	888.364381904592	1343.71018512722	1448.57422044729
NR0B1	234.213230216518	269.047498519677	136.699981154615	171.60475543353
NR0B2	0	1.01527357931953	1.01259245299715	0
NR1D1	533.764915214467	622.362704122874	516.422151028546	576.170156511463
NR1D2	712.691760615927	711.706779102993	1283.96723040038	1272.17603609103
NR1H2	1090.64959135159	1183.80899348658	1293.08056247736	1246.29151990832
NR1H3	116.60401160994	113.710640883788	100.246652846718	116.000979929928
NR1H4	3.01562098991224	0	0	0
NR1I2	0	1.01527357931953	0	0
NR1I3	94.4894576839169	85.2829806628409	85.0577660517605	111.207551007204
NR2C1	271.405889092102	303.566800216541	478.956230267651	471.673405996072
NR2C2	1162.01928811285	1055.88452249232	1209.0353888786	1113.03419585659
NR2C2AP	255.322577145903	312.704262430417	146.825905684587	180.232927494434
NR2E1	5.02603498318707	5.07636789659767	9.11333207697434	7.6694862763589
NR2E3	5.02603498318707	3.0458207379586	1.01259245299715	1.91737156908973
NR2F1	26.1353819125728	38.5803960141423	71.8940641627976	69.984062271775
NR2F2	1131.86307821373	1166.54934263814	675.399166149098	673.956106535039
NR2F6	448.322320500287	473.117487962903	432.376977429783	433.325974614278
NR3C1	682.535550716804	679.218024564768	1346.74796248621	1290.39106599739
NR3C2	3.01562098991224	3.0458207379586	9.11333207697434	13.4216009836281
NR4A1	1922.96098456737	1990.95148904561	530.598445370506	519.607695223316
NR4A2	947.910197829082	946.234975925806	228.845894377356	181.191613278979
NR4A3	294.525650014762	273.108592836955	34.4281434019031	34.5126882436151
NR5A1	0	1.01527357931953	0	0
NR5A2	55.2863848150578	56.8553204418939	151.888867949572	142.844181897185
NR6A1	11.0572769630116	11.1680093725149	12.1511094359658	12.4629151990832
NRADDP	0	1.01527357931953	0	0
NRAP	2.01041399327483	0	0	0.958685784544863
NRARP	1.00520699663741	2.03054715863907	2.0251849059943	0.958685784544863
NRAS	2565.28825541868	2638.69603265147	2375.54189473131	2332.48251379765
NRBF2	401.077591658328	412.201073203731	552.875479336443	498.516607963329
NRBP1	2523.06956155991	2389.95400571818	2553.75816645881	2701.57654084742
NRBP2	441.285871523825	429.460724052163	2221.62784187574	2074.59603775508
NRCAM	321.666238923973	321.841724644292	207.581452864415	203.241386323511
NRD1	3020.64702489543	2935.15591781277	3146.12475146214	3183.79549047349
NREP	112.58318362339	94.4204428767167	736.154713328927	748.733597729538
NRF1	266.379854108915	275.139139995594	309.853290617128	289.523106932549
NRG1	3.01562098991224	6.0916414759172	1.01259245299715	0
NRG2	97.5050786738292	88.3288014007995	52.6548075558517	74.7774911944993
NRG3	26.1353819125728	38.5803960141423	66.8311018978118	81.4882916863133
NRG4	39.2030728688592	40.6109431727814	6.07555471798289	9.58685784544863
NRGN	89.4634227007299	59.9011411798525	5.06296226498574	1.91737156908973
NRIP1	1495.74801099647	1473.16196359264	559.963626507423	542.616154052392
NRIP2	18.0937259394735	17.2596508484321	43.5414754788774	35.4713740281599
NRIP3	206.06743431067	218.2838195537	130.624426436632	157.224468665357
NRK	0	0	0	0
NRL	22.1145539260231	15.229103689793	28.3525886839202	15.3389725527178
NRM	361.874518789469	345.193016968642	77.9696188807805	86.2817206090376
NRN1	569.952367093414	546.217185673909	340.231064207042	371.970084403407
NRN1L	0	4.06109431727814	5.06296226498574	6.71080049181404
NRON	1.00520699663741	2.03054715863907	1.01259245299715	0
NRP1	1322.85240757484	1294.47381363241	174.16590191551	177.3568701408
NRP2	6567.01730903223	6213.47430543555	5554.06960468936	5326.45821893126
NRSN1	0	0	0	0
NRSN2	1012.24344561388	955.372438139682	996.390973749194	1012.37218847938
NRTN	21.1093469293857	20.3054715863907	6.07555471798289	14.3802867681729
NRXN1	0	0	0	0
NRXN2	0	0	1.01259245299715	4.79342892272431
NRXN3	16.0833119461986	15.229103689793	6.07555471798289	7.6694862763589
NS3BP	11.0572769630116	10.1527357931953	22.2770339659373	25.8845161827113
NSA2	686.556378703354	720.844241316869	627.807320858232	644.236847214148
NSD1	1474.63866406709	1391.94007724708	1433.83091344396	1298.06055227374
NSDHL	613.176267948823	556.369921467105	359.470320813988	345.126882436151
NSF	1609.3364016165	1553.36857635889	1914.81232861761	1910.66076859791
NSFL1C	1413.3210372722	1498.54380307563	1509.77534741875	1536.77331262541
NSFP1	0	0	0	0
NSL1	413.140075617977	480.22440301814	369.596245343959	402.648029508842
NSMAF	569.952367093414	564.492110101661	811.086554850716	735.31199674591
NSMCE1	463.400425449848	421.338535417607	450.603641583731	481.260263841521
NSMCE2	357.853690802919	356.361026341157	304.790328352142	278.977563302555
NSMCE4A	307.593340971049	340.116649072044	242.009596266319	290.481792717093
NSRP1	990.128891687853	978.723730464031	851.590252970602	900.205951687626
NSUN2	2382.34058203067	2301.62520431738	1458.13313231589	1530.0625121336
NSUN3	206.06743431067	222.344913870978	205.556267958421	182.150299063524
NSUN4	593.072128016074	562.461562943022	727.041381251953	696.00587957957
NSUN5	466.41604643976	485.300770914737	384.785132138917	443.871518244271
NSUN5P1	158.822705468711	144.168848263374	188.34219625747	222.415102014408
NSUN5P2	162.843533455261	164.474319849765	227.833301924358	199.406643185331
NSUN6	87.453008707455	93.4051692973971	68.8562868038061	51.7690323654226
NSUN7	0	0	0	0
NT5C	402.082798654966	427.430176893524	433.38956988278	466.879977073348
NT5C1A	10.0520699663741	10.1527357931953	0	0.958685784544863
NT5C1B	1.00520699663741	0	0	0.958685784544863
NT5C1B-RDH14	0	0	0	0
NT5C2	791.097906353645	796.989759765834	996.390973749194	971.148699743946
NT5C3	720.733416589026	806.12722197971	570.089551037395	540.698782483303
NT5C3L	1013.24865261051	1048.77760743708	1032.84430205709	1032.50458995482
NT5DC1	646.348098837857	665.004194454295	529.585852917509	509.062151593322
NT5DC2	1221.32650091446	1126.95367304468	738.179898234921	759.279141359531
NT5DC3	397.056763671779	422.353808996926	547.812517071457	512.896894731502
NT5E	2569.30908340523	2668.13896645174	167.07775474453	182.150299063524
NT5M	93.4842506872795	108.63427298719	136.699981154615	134.216009836281
NTAN1	264.36944011564	234.528196822812	172.140717009515	139.96812454355
NTF3	0	0	0	0
NTF4	0	0	3.03777735899145	3.83474313817945
NTHL1	145.755014512425	151.275763318611	146.825905684587	139.96812454355
NTM	274.421510082014	299.505705899263	50.6296226498574	33.5540024590702
NTN1	3.01562098991224	3.0458207379586	3.03777735899145	0
NTN3	2.01041399327483	2.03054715863907	1.01259245299715	2.87605735363459
NTN4	117.609218606577	97.4662636146753	34.4281434019031	34.5126882436151
NTN5	2.01041399327483	2.03054715863907	13.1637018889629	17.2563441218075
NTNG1	1.00520699663741	0	0	0
NTNG2	4.02082798654966	1.01527357931953	9.11333207697434	7.6694862763589
NTPCR	400.072384661691	328.948639699529	420.225867993817	411.276201569746
NTRK1	9.04686296973673	7.10691505523674	2.0251849059943	0.958685784544863
NTRK2	8.04165597309931	8.12218863455627	2.0251849059943	1.91737156908973
NTRK3	5.02603498318707	2.03054715863907	0	0.958685784544863
NTS	1.00520699663741	0	0	0
NTSR1	5.02603498318707	3.0458207379586	0	2.87605735363459
NTSR2	0	0	1.01259245299715	0
NUAK1	28.1457959058476	24.3665659036688	55.6925849148432	51.7690323654226
NUAK2	27.1405889092102	23.3512923243493	22.2770339659373	24.9258303981664
NUB1	896.644641000573	850.79925946977	1070.31022281799	1102.48865222659
NUBP1	274.421510082014	269.047498519677	164.039977385538	165.852640726261
NUBP2	477.473323402772	577.690666632815	491.107339703617	436.202031967913
NUBPL	211.093469293857	203.054715863907	205.556267958421	207.07612946169
NUCB1	1934.01826153038	1760.48438654007	2789.69220800714	2803.19723400918
NUCB2	1098.69124732469	1018.31940005749	859.690992594579	865.693263444011
NUCKS1	7216.38102886	6938.3796410697	2820.06998159706	2721.70894232287
NUDC	1938.03908951693	2012.27223421132	1311.30722663131	1263.54786403013
NUDCD1	426.207766574264	401.033063831216	229.858486830353	234.878017213491
NUDCD2	293.520443018125	316.765356747695	238.971818907327	257.886476042568
NUDCD3	1888.7839466817	1822.41607487856	2332.00041925243	2300.84588290767
NUDT1	586.035679039612	573.629572315537	339.218471754045	326.911852529798
NUDT10	3.01562098991224	4.06109431727814	10.1259245299715	9.58685784544863
NUDT11	36.1874518789469	30.458207379586	47.591845290866	43.1408603045188
NUDT12	209.083055300582	204.069989443226	288.588849104187	294.316535855273
NUDT13	63.3280407881571	68.0233298144088	79.9948037867748	78.6122343326787
NUDT14	109.567562633478	96.4509900353557	173.153309462512	184.067670632614
NUDT15	1095.67562633478	1089.38855060986	438.452532147765	447.706261382451
NUDT16	1442.47204017469	1430.52047326122	2185.17451356785	2138.82798531959
NUDT16L1	273.416303085377	259.910036305801	396.936241574882	422.780430984284
NUDT16P1	0	0	1.01259245299715	0.958685784544863
NUDT17	41.213486862134	40.6109431727814	59.7429547268318	62.3145759954161
NUDT18	134.697737549413	117.771735201066	210.619230223407	191.737156908973
NUDT19	296.536064008037	301.536253057902	237.95922645433	244.46487505894
NUDT2	180.937259394735	186.810338594794	193.405158522455	229.125902506222
NUDT21	2343.13750916181	2448.83987331872	1697.10495122322	1622.09634744991
NUDT22	360.869311792832	412.201073203731	395.923649121885	363.341912342503
NUDT3	45.2343148486836	50.7636789659767	39.4911056668888	32.5953166745253
NUDT4	26.1353819125728	29.4429338002665	17.2140717009515	33.5540024590702
NUDT4P1	0	0	0	0
NUDT5	593.072128016074	577.690666632815	469.842898190677	471.673405996072
NUDT6	75.3905247478061	96.4509900353557	41.5162905728831	56.5624612881469
NUDT7	7.0364489764619	6.0916414759172	26.3274037779259	25.8845161827113
NUDT8	22.1145539260231	18.2749244277516	17.2140717009515	13.4216009836281
NUDT9	498.582670332157	525.911714087519	437.439939694768	433.325974614278
NUDT9P1	3.01562098991224	2.03054715863907	12.1511094359658	5.75211470726918
NUF2	907.701917963585	900.547664856427	89.1081358637491	100.662007377211
NUFIP1	366.900553772656	396.971969513938	310.865883070125	321.159737822529
NUFIP2	4723.46767719921	4727.11378531175	4070.62166104854	4044.69532499478
NUMA1	2245.63243048798	2055.92899812206	2794.75517027213	2779.23008939556
NUMB	851.41032615189	862.982542421604	847.539883158614	903.082009041261
NUMBL	265.374647112277	257.879489147162	279.475517027213	313.49025154617
NUP107	886.592571034199	853.845080207728	445.540679318746	467.838662857893
NUP133	1224.34212190437	1150.30496536903	1480.41016628183	1451.45027780092
NUP153	1943.06512450012	1929.01980070711	1385.2264757001	1488.83902339817
NUP155	1521.88339290905	1421.38301104735	759.444339747862	794.750515387691
NUP160	1342.95654750759	1285.33635141853	683.499905773075	717.096966839557
NUP188	1196.19632599852	1071.11362618211	687.550275585064	709.427480563198
NUP205	2093.84617399573	2063.03591317729	806.02359258573	861.858520305832
NUP210	596.087749005987	572.614298736217	244.034781172313	244.46487505894
NUP210L	2.01041399327483	1.01527357931953	0	2.87605735363459
NUP210P1	0	0	0	0
NUP214	869.504052091363	883.288014007995	1154.35539641675	1146.58819831566
NUP35	249.291335166079	225.390734608937	73.9192490687919	91.075149531762
NUP37	372.931795752481	366.513762134352	262.261445326262	254.051732904389
NUP43	1166.0401160994	1151.32023894835	812.099147303713	778.452857050429
NUP50	2114.95552092512	2241.72406313753	1032.84430205709	1042.09144780027
NUP54	666.452238770606	648.759817185182	485.031784985634	472.632091780617
NUP62	833.316600212416	887.349108325273	664.26064916613	609.724158970533
NUP62CL	0	0	0	0
NUP85	988.118477694578	879.226919690717	547.812517071457	579.046213865097
NUP88	1291.69099067908	1311.73346448084	548.825109524455	611.641530539622
NUP93	1022.29551558025	955.372438139682	754.381377482876	790.915772249512
NUP98	2156.16900778725	1952.37109303146	1522.93904930771	1380.5075297446
NUPL1	3208.62073326663	3130.08844504212	1235.36279265652	1254.91969196923
NUPL2	667.457445767243	702.569316889118	733.116935969936	702.716680071384
NUPR1	875.535294071188	934.051692973971	1962.40417390847	2052.54626471055
NUS1	944.894576839169	1008.1666642643	652.109539730164	624.104445738706
NUSAP1	3795.66161930288	3846.87159204171	300.739958540153	365.259283911593
NUTF2	897.649847997211	849.78398589045	611.605841610278	696.00587957957
NVL	416.155696607889	374.635950768908	375.671800061942	385.391685387035
NWD1	1.00520699663741	0	1.01259245299715	0.958685784544863
NXF1	773.004180414172	774.653741020805	920.446539774408	986.487672296664
NXF2	0	0	0	0
NXF2B	0	0	0	0
NXF3	0	1.01527357931953	1.01259245299715	2.87605735363459
NXF4	0	0	0	0
NXF5	0	0	1.01259245299715	0
NXN	114.593597616665	143.153574684054	184.291826445481	176.398184356255
NXNL1	0	1.01527357931953	2.0251849059943	1.91737156908973
NXNL2	0	0	0	0.958685784544863
NXPH1	0	0	0	0
NXPH2	0	0	0	0
NXPH3	1.00520699663741	3.0458207379586	0	0
NXPH4	67.3488687747067	63.9622354971306	66.8311018978118	68.0666907026852
NXT1	303.572512984499	283.26132863015	141.762943419601	156.265782880813
NXT2	365.895346776019	375.651224348228	352.382173643008	338.416081944337
NYAP1	108.562355636841	106.603725828551	126.574056624644	125.587837775377
NYAP2	0	0	0	0
NYNRIN	30.1562098991224	26.3971130623079	48.6044377438631	45.0582318736085
NYX	0	0	0	2.87605735363459
O3FAR1	0	0	0	1.91737156908973
OAF	1670.65402841138	1730.02617916049	1317.38278134929	1332.57324051736
OAS1	107.557148640203	123.863376676983	52.6548075558517	54.6450897190572
OAS2	46.2395218453211	33.5040281175446	13.1637018889629	12.4629151990832
OAS3	677.509515733617	659.927826557697	214.669600035396	232.960645644402
OASL	0	1.01527357931953	0	1.91737156908973
OAT	2589.41322333798	2601.13091021665	2108.21748714006	2001.73591812967
OAZ1	7976.31751831788	8107.9748044458	6132.25989535073	6327.32617799609
OAZ2	2457.73110677848	2434.62604320824	2347.18930604739	2345.90411478128
OAZ3	228.181988236693	238.589291140091	167.07775474453	184.067670632614
OBFC1	191.994536357746	189.856159332753	196.442935881447	211.869558384415
OBFC2A	146.760221509062	125.893923835622	304.790328352142	277.060191733465
OBFC2B	687.561585699991	643.683449288585	407.062166104854	453.45837608972
OBP2A	0	0	0	0
