A375_vivo_vehicle_rep1	A375_vivo_vehicle_rep2	A375_vivo_vehicle_rep3	A375_vivo_vehicle_rep4	A375_vivo_vem_rep1	A375_vivo_vem_rep2	A375_vivo_vem_rep3	A375_vivo_vem_rep4
LOC100506835	0	0	0	0	0	0	0	0
LOC100506844	190.81361535884	192.600417973126	214.767585484116	177.571847906947	282.597417809231	197.974090387802	236.248206083206	220.646428963599
LOC100506866	0	1.56585705669208	0	0	0	0	0	0.643284049456558
LOC100506874	12.8278060745438	6.26342822676833	7.12499098762469	5.82202780022777	15.1391473826374	13.1982726925201	16.4824329825493	10.9358288407615
LOC100506888	0	0	0	0	0	0	0	0
LOC100506895	11.2243303152259	3.13171411338417	9.66963062606207	7.27753475028472	1.00927649217583	5.07625872789236	1.56975552214755	0.643284049456558
LOC100506930	293.43606395519	310.039697225032	363.883468296547	267.813278810478	253.328399536132	305.59077541912	282.555993986559	323.571876876649
LOC100506939	3.20695151863596	6.26342822676833	12.7231981921869	8.73304170034166	33.3061242418023	14.2135244380986	22.7614550711395	21.2283736320664
LOC100506963	357.57509432791	342.922695415566	386.785225042483	344.955147163496	350.218942785012	315.743292874905	327.294026367764	319.712172579909
LOC100506990	3.20695151863596	6.26342822676833	5.59820720456225	4.36652085017083	17.1577003669891	17.259279674834	14.127799699328	16.0821012364139
LOC100506994	91.3981182811249	98.6489945716012	104.83915310362	55.3092641021638	28.2597417809231	43.6558250598743	55.7263210362381	55.9657123027205
LOC100507003	0	0	1.01785585537496	0	0	0	0	0
LOC100507032	72.1564091693091	73.5952816645279	71.2499098762469	55.3092641021638	207.91095738822	238.584160210941	232.323817277838	216.78672466686
LOC100507034	93.0015940404429	93.951423401525	72.7766936593093	90.2414309035305	73.6771839288353	72.0828739360716	89.4760647624104	79.1239380831566
LOC100507043	0	0	0	0	0	1.01525174557847	0	0
LOC100507050	9.62085455590788	15.6585705669208	10.687486481437	5.82202780022777	8.07421193740661	16.2440279292556	16.4824329825493	2.57313619782623
LOC100507053	22.4486606304517	9.3951423401525	10.687486481437	16.0105764506264	16.1484238748132	17.259279674834	17.2673107436231	13.5089650385877
LOC100507055	3.20695151863596	0	1.01785585537496	0	1.00927649217583	1.01525174557847	2.35463328322133	3.85970429673935
LOC100507062	4.81042727795394	3.13171411338417	8.65177477068712	8.73304170034166	3.02782947652748	6.09151047347084	11.7731664161066	10.2925447913049
LOC100507066	0	0	0	0	0	0	0	0
LOC100507086	4.81042727795394	3.13171411338417	2.54463963843739	5.82202780022777	0	1.01525174557847	1.56975552214755	3.21642024728279
LOC100507091	1.60347575931798	0	0	0	0	0	0	0
LOC100507096	0	0	0	0	0	0	0	0
LOC100507117	0	0	0	0	0	0	0	0
LOC100507127	25.6556121490877	10.9609993968446	10.1785585537496	4.36652085017083	11.1020414139341	9.13726571020626	5.49414432751643	7.71940859347869
LOC100507140	0	0	0	0	0	0	0	0
LOC100507156	27.2590879084057	36.0147123039179	26.9731801674363	36.3876737514236	22.2040828278682	22.3355384027264	24.331210593287	18.6552374342402
LOC100507173	8.0173787965899	0	5.08927927687478	8.73304170034166	1.00927649217583	3.04575523673542	2.35463328322133	5.14627239565246
LOC100507178	88.1911667624889	54.8049969842229	80.4106125746215	58.2202780022777	56.5194835618463	83.2506431374348	70.6389984966398	65.6149730445689
LOC100507194	1.60347575931798	0	0.508927927687478	0	0	0	0.784877761073775	0.643284049456558
LOC100507203	0	0	0	0	0	1.01525174557847	0	0.643284049456558
LOC100507205	0	0	0	0	0	0	0	0
LOC100507206	0	0	1.01785585537496	0	2.01855298435165	0	1.56975552214755	0
LOC100507217	1739.77119886001	1745.93061821167	2153.27406204572	1791.7290555201	2164.89807571715	1993.95442831612	2061.08900057973	1791.54607773651
LOC100507218	157.140624413162	137.795420988903	140.973035969431	126.629104654954	72.6679074366595	91.3726571020626	87.9063092402629	97.1358914679402
LOC100507240	1.60347575931798	4.69757117007625	2.03571171074991	1.45550695005694	5.04638246087913	3.04575523673542	2.35463328322133	8.36269264293525
LOC100507244	0	0	0	1.45550695005694	3.02782947652748	0	0.784877761073775	1.28656809891312
LOC100507246	2988.87881536872	3322.7486743006	3587.94189019672	3464.10654113552	3800.93526953416	3545.25909556003	3292.56220770449	3106.41867482572
LOC100507250	1.60347575931798	4.69757117007625	4.07142342149982	2.91101390011389	16.1484238748132	8.12201396462778	10.2034108939591	13.5089650385877
LOC100507254	0	0	0	0	1.00927649217583	1.01525174557847	3.1395110442951	1.28656809891312
LOC100507266	17.6382333524978	23.4878558503812	21.3749729628741	24.743618150968	26.2411887965715	30.4575523673542	32.1799882040248	30.8776343739148
LOC100507299	3.20695151863596	3.13171411338417	6.10713513224973	4.36652085017083	5.04638246087913	9.13726571020626	9.41853313288531	6.43284049456558
LOC100507300	1.60347575931798	4.69757117007625	3.05356756612487	7.27753475028472	6.05565895305496	1.01525174557847	4.70926656644265	4.5029883461959
LOC100507331	73.7598849286271	87.6879951747567	92.6248828391209	119.351569904669	119.094626076748	136.043733907515	111.452642072476	121.580685347289
LOC100507334	0	0	0	0	0	0	0	0
LOC100507341	0	0	0.508927927687478	0	0	0	0	0
LOC100507346	49.7077485388574	50.1074258141467	42.7499459257481	17.4660834006833	14.1298708904616	19.289783165991	19.6219440268444	19.2985214836967
LOC100507351	0	0	0	0	0	0	0	0
LOC100507362	0	0	0	0	0	0	0	0
LOC100507373	171.571906247024	155.019848612516	169.981927847618	177.571847906947	319.940648019737	261.934950359246	327.294026367764	285.618117958712
LOC100507377	141.105866819982	180.07356151959	162.348008932305	122.262583804783	100.927649217583	77.1591326639639	77.7028983463038	92.6329031217443
LOC100507387	0	0	0	0	0	0	0	0
LOC100507389	0	0	0	0	0	0	0	0
LOC100507391	0	0	0	0	1.00927649217583	0	0	0
LOC100507392	0	0	1.01785585537496	1.45550695005694	1.00927649217583	2.03050349115695	0.784877761073775	1.28656809891312
LOC100507401	9.62085455590788	15.6585705669208	15.2678378306243	17.4660834006833	16.1484238748132	11.1677692013632	18.0521885046968	18.6552374342402
LOC100507404	4.81042727795394	0	4.07142342149982	7.27753475028472	12.1113179061099	15.2287761836771	10.2034108939591	5.78955644510902
LOC100507410	1.60347575931798	1.56585705669208	1.01785585537496	0	2.01855298435165	0	0.784877761073775	0
LOC100507412	501.887912666528	557.445112182382	491.115450218416	563.281189672037	471.332121846111	422.344726160645	451.304712617421	425.210756690785
LOC100507421	11.2243303152259	18.790284680305	10.1785585537496	20.3770973007972	48.4452716244397	46.7015802966098	50.2321767087216	52.7492920554377
LOC100507423	33.6729909456776	39.1464264173021	34.6070990827485	24.743618150968	36.3339537183298	39.5948180775604	33.7497437261723	38.5970429673935
LOC100507424	801.73787965899	743.78210192874	678.909855535095	698.643336027333	300.764394668396	293.407754472179	375.171569793265	228.365837557078
LOC100507433	3.20695151863596	7.82928528346042	8.65177477068712	1.45550695005694	3.02782947652748	5.07625872789236	3.92438880536888	5.78955644510902
LOC100507443	0	0	0	0	0	0	0	0
LOC100507462	8.0173787965899	7.82928528346042	11.1964144091245	13.0995625505125	21.1948063356924	15.2287761836771	15.6975552214755	19.2985214836967
LOC100507463	301.45344275178	335.093410132106	247.338972856114	337.677612413211	426.923956190375	443.665012817793	421.479357696617	340.940546211976
LOC100507466	11.2243303152259	10.9609993968446	10.1785585537496	14.5550695005694	5.04638246087913	7.10676221904931	7.84877761073775	10.2925447913049
LOC100507470	0	0	0	0	0	0	0	0
LOC100507472	0	0	1.01785585537496	1.45550695005694	4.03710596870331	1.01525174557847	2.35463328322133	0
LOC100507489	0	0	0	0	0	1.01525174557847	0	0.643284049456558
LOC100507495	80.173787965899	86.1221381180646	93.6427386944959	78.5973753030749	133.224496967209	115.738698995946	140.493119232206	113.217992704354
LOC100507501	96.2085455590788	95.5172804582171	112.473072018933	100.429979553929	106.983308170638	113.708195504789	97.3248423731482	104.212016011962
LOC100507537	0	0	0	0	0	0	0	0.643284049456558
LOC100507547	86.5876910031709	92.3855663448329	77.8659729361841	87.3304170034166	169.558450685539	180.714810712968	185.231151613411	168.540420957618
LOC100507557	41.6903697422675	51.6732828708387	50.8927927687478	64.0423058025055	72.6679074366595	68.0218669537577	61.2204653637545	63.0418368467427
LOC100507564	109.036351633623	79.8587098912962	99.7498738267456	139.728667205467	128.17811450633	102.540426303426	94.1853313288531	103.568731962506
LOC100507567	214.865751748609	261.498128467578	263.624666542113	216.870535558485	313.884989066682	329.956817313004	382.235469642929	375.67788488263
LOC100507577	761.650985676041	678.016105547672	821.409675287589	774.329697430294	689.335844156089	633.517089240967	652.233419452307	641.997481357645
LOC100507582	6.41390303727192	4.69757117007625	3.05356756612487	0	5.04638246087913	2.03050349115695	1.56975552214755	2.57313619782623
LOC100507584	0	0	0	0	0	0	0	0
LOC100507588	88.1911667624889	109.609993968446	78.883828791559	106.252007354157	183.688321576	182.745314204125	178.167251763747	173.686693353271
LOC100507589	14.4312818338618	9.3951423401525	7.12499098762469	11.6440556004555	10.0927649217583	19.289783165991	14.127799699328	17.3686693353271
LOC100507600	6.41390303727192	6.26342822676833	12.2142702644995	17.4660834006833	0	0	0	0.643284049456558
LOC100507605	0	0	0	0	0	0	0	0
LOC100507629	0	0	0	0	0	0	0	0
LOC100507632	0	0	0	0	0	0	0	0
LOC100507634	27.2590879084057	20.3561417369971	18.3214053967492	23.2881112009111	25.2319123043957	25.3812936394618	18.0521885046968	16.7253852858705
LOC100507651	0	1.56585705669208	0.508927927687478	0	3.02782947652748	7.10676221904931	5.49414432751643	7.71940859347869
LOC100508120	33.6729909456776	18.790284680305	21.3749729628741	14.5550695005694	43.3988891635605	57.869349497973	41.5985213369101	34.0940546211976
LOC100509575	0	0	0	0	0	0	0	0
LOC100509894	3.20695151863596	3.13171411338417	2.03571171074991	0	7.06493544523079	1.01525174557847	0.784877761073775	3.21642024728279
LOC100526771	0	0	0	0	0	0	0	0
LOC100527964	44.8973212609034	39.1464264173021	45.2945855641855	55.3092641021638	46.426718640088	58.8846012435514	58.0809543194594	57.8955644510902
LOC100616530	1.60347575931798	7.82928528346042	2.03571171074991	0	0	2.03050349115695	2.35463328322133	0.643284049456558
LOC100616668	152.330197135208	117.439279251906	106.87486481437	91.6969378535874	58.5380365461979	75.128629172807	80.0575316295251	83.6269264293525
LOC100628307	0	0	1.01785585537496	0	0	0	0	0
LOC100630918	104.225924355669	86.1221381180646	82.4463242853714	104.7965004041	127.168838014154	128.936971688466	129.504830577173	138.30607063316
LOC100630923	0	0	0	0	0	0	0	0
LOC100631378	0	1.56585705669208	3.05356756612487	0	0	0	0	0.643284049456558
LOC100652730	4.81042727795394	3.13171411338417	3.05356756612487	4.36652085017083	1.00927649217583	0	0	0.643284049456558
LOC100652739	41.6903697422675	56.370854040915	56.49099997331	53.8537571521069	10.0927649217583	15.2287761836771	13.3429219382542	23.1582257804361
LOC100652759	28.8625636677236	15.6585705669208	33.5892432273735	17.4660834006833	20.1855298435165	17.259279674834	14.127799699328	24.4447938793492
LOC100652768	51.3112242981754	70.4635675511437	61.0713513224973	96.0634587037582	274.523205871825	261.934950359246	271.567705331526	279.185277464146
LOC100652770	44.8973212609034	42.2781405306863	30.5356756612487	33.4766598513097	17.1577003669891	35.5338110952466	29.0404771597297	26.3746460277189
LOC100652791	3.20695151863596	6.26342822676833	4.5803513491873	1.45550695005694	0	0	0.784877761073775	0
LOC100652846	0	0	0	0	0	0	0	0.643284049456558
LOC100652909	0	0	0	0	0	0	0	0
LOC100652999	128.278060745438	126.834421592059	124.178414355745	90.2414309035305	130.196667490682	156.348768819085	148.341896842944	207.137463925012
LOC100653515	0	3.13171411338417	3.05356756612487	1.45550695005694	1.00927649217583	6.09151047347084	0.784877761073775	3.21642024728279
LOC100859930	372.006376161771	413.38626296671	407.65127007767	394.442383465432	746.864604210112	725.904998088608	821.767015844243	723.694555638627
LOC100861402	105.829400114987	68.8977104944517	112.98199994662	122.262583804783	61.5658660227254	67.0066152081792	72.2087540187873	69.4746773413082
LOC113230	60.9320788540832	53.2391399275308	45.2945855641855	49.4872363019361	55.5102070696705	53.8083425156591	48.6624211865741	54.6791442038074
LOC115110	1.60347575931798	0	0.508927927687478	1.45550695005694	3.02782947652748	5.07625872789236	6.2790220885902	1.92985214836967
LOC116437	0	0	0	0	0	0	0	0
LOC120824	0	0	0	0	0	0	0	0
LOC126536	0	0	0	0	0	0	0	0
LOC127841	1.60347575931798	0	0.508927927687478	0	0	0	0	0
LOC139201	4.81042727795394	3.13171411338417	3.56249549381234	0	0	5.07625872789236	3.1395110442951	2.57313619782623
LOC143188	3.20695151863596	7.82928528346042	5.08927927687478	11.6440556004555	5.04638246087913	5.07625872789236	8.63365537181153	5.14627239565246
LOC143666	44.8973212609034	53.2391399275308	41.2231621426857	53.8537571521069	79.7328428818903	86.2963983741702	84.7667981959678	64.9716889951123
LOC144481	3.20695151863596	3.13171411338417	4.5803513491873	2.91101390011389	11.1020414139341	26.3965453850403	7.84877761073775	13.5089650385877
LOC144486	22.4486606304517	12.5268564535367	17.8124774690617	17.4660834006833	26.2411887965715	28.4270488761972	25.9009661154346	27.661214126632
LOC144571	38.4834182236315	29.7512840771496	22.9017567459365	34.9321668013666	41.3803361792089	52.7930907700806	52.586809991943	37.3104748684803
LOC144742	0	0	0	0	0	0	0	0
LOC145216	0	0	0.508927927687478	0	0	0	0	0.643284049456558
LOC145474	0	0	0	0	1.00927649217583	0	0.784877761073775	0.643284049456558
LOC145663	0	0	0	0	0	0	0.784877761073775	0
LOC145783	254.952645731559	270.89327080773	245.303261145364	267.813278810478	176.62338613077	161.425027546977	200.143829073813	175.61654550164
LOC145820	0	1.56585705669208	0	0	0	1.01525174557847	0	0
LOC145837	0	0	1.01785585537496	1.45550695005694	1.00927649217583	2.03050349115695	3.92438880536888	3.85970429673935
LOC145845	0	0	0	0	0	0	0	0
LOC146336	0	0	1.01785585537496	0	0	0	0	0
LOC146481	0	0	0	0	1.00927649217583	4.06100698231389	3.1395110442951	1.92985214836967
LOC146513	0	0	0	0	0	0	0	0
LOC146880	118.657206189531	92.3855663448329	82.9552522130589	97.5189656538152	127.168838014154	168.531789766027	124.010686249657	145.382195177182
LOC147093	0	0	0	0	0	2.03050349115695	0	0
LOC147646	0	0	0.508927927687478	0	0	0	0.784877761073775	0
LOC147670	8.0173787965899	4.69757117007625	5.59820720456225	2.91101390011389	4.03710596870331	8.12201396462778	4.70926656644265	7.07612454402213
LOC147727	440.955833812445	507.337686368235	542.008242987164	503.605404719702	929.543649293936	833.521683119926	800.575316295251	876.152875359832
LOC147804	104.225924355669	111.175851025138	154.714090016993	123.71809075484	113.038967123693	91.3726571020626	83.1970426738202	68.8313932918517
LOC148145	0	0	0	0	0	0	0	0
LOC148189	107.432875874305	129.966135705443	170.999783702992	113.529542104442	145.335814873319	117.769202487103	118.51654192214	140.23592278153
LOC148413	1536.12977742662	1636.32062424323	1827.05126039804	1778.62949296958	2372.80903310537	2357.41455323321	2510.03907991393	2257.28372954306
LOC148696	0	0	0.508927927687478	0	0	0	0	0
LOC148709	3.20695151863596	3.13171411338417	4.5803513491873	4.36652085017083	9.08348842958244	6.09151047347084	3.92438880536888	7.71940859347869
LOC148824	11.2243303152259	21.9219987936892	20.3571171074991	13.0995625505125	72.6679074366595	47.7168320421882	31.395110442951	50.8194399070681
LOC149086	0	0	0	0	0	0	0	0
LOC149134	0	0	1.01785585537496	1.45550695005694	9.08348842958244	15.2287761836771	10.2034108939591	5.14627239565246
LOC149373	0	0	0.508927927687478	0	0	0	0	0
LOC149773	38.4834182236315	68.8977104944517	55.9820720456225	33.4766598513097	6.05565895305496	14.2135244380986	5.49414432751643	10.2925447913049
LOC149837	1.60347575931798	0	1.01785585537496	1.45550695005694	1.00927649217583	0	0	0
LOC149950	0	0	0	1.45550695005694	0	0	0	0
LOC150185	0	0	0	0	0	0	0	0
LOC150197	6.41390303727192	15.6585705669208	5.59820720456225	5.82202780022777	7.06493544523079	4.06100698231389	5.49414432751643	1.92985214836967
LOC150381	169.968430487706	194.166275029818	163.36586478768	192.126917407516	273.513929379649	161.425027546977	169.533596391936	142.809058979356
LOC150527	0	0	0	0	0	0	0	0
LOC150568	0	0	0	0	0	0	0	0
LOC150622	1.60347575931798	0	2.54463963843739	1.45550695005694	1.00927649217583	0	0	0
LOC150776	145.916294097936	162.849133895977	145.553387318619	179.027354857004	122.122455553275	120.814957723838	136.568730426837	133.159798237507
LOC150935	0	0	0	0	0	0	0	0
LOC151009	0	0	0	1.45550695005694	0	0	0	0
LOC151171	0	0	0	0	3.02782947652748	1.01525174557847	0	1.92985214836967
LOC151174	0	0	0	0	1.00927649217583	0	0	0.643284049456558
LOC151300	0	0	0	0	0	0	0	0
LOC151475	0	0	0.508927927687478	0	0	2.03050349115695	2.35463328322133	3.21642024728279
LOC151484	3.20695151863596	6.26342822676833	3.05356756612487	1.45550695005694	3.02782947652748	4.06100698231389	0.784877761073775	0.643284049456558
LOC151534	388.041133754951	338.22512424549	324.696017864611	336.222105463154	966.886879504442	974.641675755334	933.219657916719	939.194712206574
LOC151658	0	0	0	0	0	1.01525174557847	0	0
LOC152024	0	0	0	0	0	0	0.784877761073775	0.643284049456558
LOC152217	774.478791750584	807.982241253115	677.89199967972	797.617808631205	989.09096233231	984.794193211119	975.603057014703	886.445420151137
LOC152225	22.4486606304517	31.3171411338417	29.0088918781862	20.3770973007972	16.1484238748132	13.1982726925201	7.06389984966398	4.5029883461959
LOC152578	0	0	0	2.91101390011389	0	0	0	0
LOC152742	0	1.56585705669208	2.54463963843739	0	1.00927649217583	0	0	0
LOC153469	86.5876910031709	97.0831375149092	119.598063006557	80.0528822531319	52.482377593143	45.6863285510313	67.4994874523447	68.8313932918517
LOC153684	27.2590879084057	37.58056936061	34.098171155061	26.199125101025	22.2040828278682	22.3355384027264	29.8253549208035	27.661214126632
LOC153910	28.8625636677236	6.26342822676833	11.1964144091245	10.1885486503986	13.1205943982857	11.1677692013632	8.63365537181153	9.64926074184837
LOC154092	1.60347575931798	0	1.52678378306243	1.45550695005694	3.02782947652748	2.03050349115695	0.784877761073775	1.28656809891312
LOC154449	0	0	0	0	0	0	0	0
LOC154761	0	0	1.01785585537496	0	0	0	0.784877761073775	2.57313619782623
LOC154822	0	0	0	0	0	1.01525174557847	0	0
LOC154860	0	0	0	0	0	1.01525174557847	0	0.643284049456558
LOC154872	1.60347575931798	0	0	0	2.01855298435165	0	0	0
LOC155060	105.829400114987	84.5562810613725	83.4641801407463	120.807076854726	219.012998802154	247.721425921147	201.71358459596	245.734506892405
LOC157273	0	3.13171411338417	0.508927927687478	0	1.00927649217583	0	1.56975552214755	2.57313619782623
LOC157381	0	0	0	0	1.00927649217583	0	0	0.643284049456558
LOC157627	0	0	0	0	0	0	0	0
LOC158257	46.5007970202214	72.0294246078358	67.178486454747	66.9533197026194	34.3154007339781	36.549062840825	29.0404771597297	36.6671908190238
LOC158376	4.81042727795394	6.26342822676833	8.14284684299964	5.82202780022777	40.3710596870331	35.5338110952466	27.4707216375821	38.5970429673935
LOC158434	0	0	0	0	0	0	0	0
LOC158435	0	0	0	0	0	3.04575523673542	0.784877761073775	0
LOC158572	22.4486606304517	23.4878558503812	14.7589099029369	10.1885486503986	24.2226358122198	20.3050349115695	30.6102326818772	28.9477822255451
LOC158696	1.60347575931798	0	4.07142342149982	4.36652085017083	1.00927649217583	0	0	1.28656809891312
LOC170425	6.41390303727192	7.82928528346042	9.1607026983746	7.27753475028472	28.2597417809231	13.1982726925201	9.41853313288531	12.2223969396746
LOC1720	0	0	0	0	0	0	0	0
LOC200261	0	0	0	0	0	0	0	0
LOC200726	0	0	0	0	0	0	0	0
LOC200772	4.81042727795394	3.13171411338417	3.56249549381234	4.36652085017083	1.00927649217583	2.03050349115695	0.784877761073775	1.92985214836967
LOC201477	0	0	0	0	0	0	0	0
LOC201617	8.0173787965899	4.69757117007625	13.2321261198744	11.6440556004555	8.07421193740661	14.2135244380986	10.9882886550329	12.2223969396746
LOC201651	0	1.56585705669208	0.508927927687478	0	0	0	0	0
LOC202181	27.2590879084057	36.0147123039179	45.803513491873	34.9321668013666	29.269018273099	50.7625872789236	36.8892547704674	34.7373386706541
LOC202781	94.6050697997608	65.7659963810675	93.6427386944959	98.9744726038721	247.272740583077	271.072216069452	197.004318029518	232.868825903274
LOC219347	43.2938455015855	25.0537129070733	26.4642522397488	39.2986876515375	39.3617831948572	30.4575523673542	36.1043770093937	36.0239067695672
LOC219731	1.60347575931798	3.13171411338417	3.56249549381234	4.36652085017083	3.02782947652748	3.04575523673542	2.35463328322133	1.92985214836967
LOC220729	117.053730430213	97.0831375149092	117.562351295807	104.7965004041	84.7792253427694	120.814957723838	80.8424093905989	94.562755270114
LOC220906	487.456630832666	554.313398068997	454.981567352605	471.58425181845	732.73473331965	610.166299092662	635.750986469758	588.60490525275
LOC221122	0	0	0	0	0	0	0	0
LOC221442	17.6382333524978	23.4878558503812	15.7767657583118	23.2881112009111	68.6308014679562	48.7320837877667	47.0926656644265	54.0358601543508
LOC253039	607.717312781514	576.235396862687	667.713441125971	641.878564975112	985.053856363607	1033.52627699889	1167.89810847778	1190.07549149463
LOC253044	0	0	0	0	0	0	0	0
LOC253573	0	0	0	0	1.00927649217583	0	0	0
LOC253962	1.60347575931798	3.13171411338417	0	0	1.00927649217583	2.03050349115695	3.92438880536888	0
LOC254099	0	0	0	0	0	0	0	0
LOC254100	32.0695151863596	34.4488552472258	40.7142342149982	26.199125101025	44.4081656557364	54.8235942612375	39.2438880536888	49.5328718081549
LOC254128	410.489794385403	480.71811640447	478.901179953916	474.495265718563	569.231941587166	562.449467050474	552.553943795938	532.63919295003
LOC254312	0	0	0	0	0	0	0	0
LOC254559	1.60347575931798	1.56585705669208	0.508927927687478	1.45550695005694	0	0	0	0.643284049456558
LOC254896	133.088488023392	134.663706875519	131.303405343369	97.5189656538152	151.391473826374	122.845461214995	146.772141320796	130.586662039681
LOC255025	0	0	0	0	0	0	0	0
LOC255130	306.263870029734	394.595978286405	258.535387265239	390.075862615261	261.402611473539	397.978684266761	346.131092633535	266.962880524471
LOC255167	0	0	0	0	0	0	0	0
LOC255411	0	0	0	0	0	0	0	0
LOC255480	0	1.56585705669208	0	0	0	0	0	0
LOC255512	33.6729909456776	21.9219987936892	18.3214053967492	36.3876737514236	70.6493544523078	82.2353913918563	71.4238762577136	82.3403583304394
LOC255654	0	0	0	0	0	0	0	0
LOC256021	9.62085455590788	12.5268564535367	15.7767657583118	20.3770973007972	9.08348842958244	10.1525174557847	10.2034108939591	9.64926074184837
LOC256880	4.81042727795394	6.26342822676833	8.14284684299964	5.82202780022777	2.01855298435165	4.06100698231389	3.1395110442951	7.07612454402213
LOC257358	62.5355546134012	65.7659963810675	77.8659729361841	72.7753475028472	48.4452716244397	32.4880558585111	33.7497437261723	21.2283736320664
LOC257396	105.829400114987	93.951423401525	87.5356035622462	84.4194031033027	182.679045083825	185.791069440861	200.143829073813	184.622522194032
LOC282980	0	0	0	0	0	0	0	1.28656809891312
LOC282997	105.829400114987	101.780708684985	108.401648597433	101.885486503986	126.159561521978	152.287761836771	130.289708338247	135.732934435334
LOC283033	0	0	0	0	0	0	0	0
LOC283038	4.81042727795394	10.9609993968446	11.705342336812	2.91101390011389	39.3617831948572	32.4880558585111	21.9765773100657	36.0239067695672
LOC283050	19.2417091118158	18.790284680305	16.2856936859993	14.5550695005694	7.06493544523079	6.09151047347084	3.1395110442951	4.5029883461959
LOC283070	0	0	0	0	1.00927649217583	0	0	0
LOC283089	1.60347575931798	4.69757117007625	1.52678378306243	1.45550695005694	5.04638246087913	0	3.92438880536888	2.57313619782623
LOC283104	91.3981182811249	76.7269957779121	92.6248828391209	66.9533197026194	53.4916540853188	75.128629172807	62.790220885902	60.4687006489164
LOC283116	0	0	0	0	0	1.01525174557847	0.784877761073775	0
LOC283143	0	0	0	0	0	0	0	0
LOC283174	562.819991520611	533.957256332	517.579702458165	602.579877323574	1203.05757867359	1378.71187049557	1359.40828217978	1243.46806759953
LOC283177	1.60347575931798	0	0	0	1.00927649217583	1.01525174557847	1.56975552214755	2.57313619782623
LOC283194	0	0	0.508927927687478	0	0	0	0.784877761073775	0
LOC283214	0	0	0	0	0	0	0	0.643284049456558
LOC283299	0	0	0.508927927687478	0	1.00927649217583	0	0	0
LOC283332	0	3.13171411338417	0.508927927687478	1.45550695005694	0	0	0	0
LOC283335	407.282842866767	328.829981905337	411.213765571482	410.452959916058	1120.29690631517	872.101249451908	886.911870013366	995.160424509295
LOC283392	295.039539714508	239.576129673889	263.624666542113	259.080237110136	370.404472628528	430.466740125273	416.770091130175	476.673480647309
LOC283403	0	0	0	0	0	0	0	0
LOC283404	0	0	0.508927927687478	0	0	1.01525174557847	0	0
LOC283440	0	0	0.508927927687478	0	0	0	0.784877761073775	1.92985214836967
LOC283481	91.3981182811249	125.268564535367	96.6963062606208	90.2414309035305	165.521344716836	184.775817695282	157.760429975829	144.738911127725
LOC283547	0	0	0	0	0	0	0	0
LOC283553	1.60347575931798	7.82928528346042	5.08927927687478	0	9.08348842958244	5.07625872789236	7.84877761073775	4.5029883461959
LOC283585	0	1.56585705669208	2.03571171074991	0	1.00927649217583	0	0.784877761073775	0.643284049456558
LOC283587	0	0	0	0	0	0	0	0
LOC283624	54.5181758168113	57.9367110976071	46.8213693472479	56.7647710522208	53.4916540853188	67.0066152081792	39.2438880536888	54.6791442038074
LOC283663	9.62085455590788	12.5268564535367	5.59820720456225	4.36652085017083	13.1205943982857	14.2135244380986	11.7731664161066	16.7253852858705
LOC283683	0	0	0	0	0	0	0	0
LOC283688	0	0	0	0	0	0	0	0
LOC283692	6.41390303727192	6.26342822676833	2.54463963843739	4.36652085017083	10.0927649217583	15.2287761836771	10.2034108939591	8.36269264293525
LOC283693	0	7.82928528346042	1.01785585537496	4.36652085017083	10.0927649217583	8.12201396462778	2.35463328322133	12.2223969396746
LOC283710	0	1.56585705669208	1.01785585537496	2.91101390011389	6.05565895305496	6.09151047347084	7.84877761073775	6.43284049456558
LOC283731	1.60347575931798	0	1.01785585537496	0	1.00927649217583	0	0	0
LOC283738	0	0	0	0	0	0	0	0
LOC283761	0	0	0	0	4.03710596870331	2.03050349115695	0	1.28656809891312
LOC283788	453.783639886988	482.283973461162	483.990459230791	392.986876515375	558.129900173232	619.303564802869	564.327110212045	605.973574588077
LOC283856	3.20695151863596	0	1.52678378306243	0	1.00927649217583	0	0	0.643284049456558
LOC283867	1.60347575931798	1.56585705669208	1.01785585537496	1.45550695005694	0	0	0	0
LOC283888	4.81042727795394	9.3951423401525	6.10713513224973	8.73304170034166	7.06493544523079	3.04575523673542	3.92438880536888	3.85970429673935
LOC283914	0	0	0	0	0	0	0	0
LOC283922	83.380739484535	61.0684252109912	69.7231260931844	65.4978127525624	77.7142898975386	98.4794193211119	62.790220885902	88.773198825005
LOC284009	3.20695151863596	0	4.07142342149982	4.36652085017083	5.04638246087913	5.07625872789236	3.1395110442951	4.5029883461959
LOC284023	155.537148653844	183.205275632974	190.339044955117	174.660834006833	257.365505504836	308.636530655856	355.54962576642	274.68228911795
LOC284080	38.4834182236315	45.4098546440704	48.8570810579979	42.2097015516513	23.213359320044	16.2440279292556	18.8370662657706	12.2223969396746
LOC284100	0	0	2.03571171074991	1.45550695005694	0	0	0	0
LOC284215	0	0	0	0	0	0	0	0
LOC284260	0	0	0	0	1.00927649217583	2.03050349115695	0.784877761073775	0.643284049456558
LOC284276	1.60347575931798	1.56585705669208	1.52678378306243	1.45550695005694	0	1.01525174557847	1.56975552214755	0.643284049456558
LOC284294	0	0	0	0	0	0	0	0
LOC284344	0	0	0	0	0	0	0	0
LOC284379	0	0	0	0	0	0	0	0
