id	A375R_RPL10a_vivo__Ronly_vehicle_rep1	A375R_RPL10a_vivo__Ronly_vehicle_rep2	A375R_RPL10a_vivo__Ronly_vehicle_rep3	A375R_RPL10a_vivo__SR_vehicle_rep1	A375R_RPL10a_vivo__SR_vehicle_rep2	A375R_RPL10a_vivo__SR_vehicle_rep3	A375R_RPL10a_vivo__Ronly_vem10d_rep1	A375R_RPL10a_vivo__Ronly_vem10d_rep2	A375R_RPL10a_vivo__Ronly_vem10d_rep3	A375R_RPL10a_vivo__SR_vem10d_rep1	A375R_RPL10a_vivo__SR_vem10d_rep2	A375R_RPL10a_vivo__SR_vem10d_rep3
20494	WAS	0	3.284420903	4.766241844	0	1.194470085	0	3.088588607	5.603266122	4.782858307	4.869761751	3.451577775	6.404605618
20495	WASF1	797.6924127	765.2700704	906.7775108	652.9298874	756.0995638	803.1213882	806.1216264	690.1356107	738.9516084	828.6711247	739.7881697	721.8905475
20496	WASF2	4499.74598	4073.503025	4580.358412	4413.87889	3682.551272	4816.089376	4310.125401	4236.069188	4306.963905	4358.436767	4714.85524	4447.54113
20497	WASF3	608.618054	641.2831813	660.1244954	462.6058337	529.1502477	545.3836371	428.5416692	427.7159806	564.3772802	547.0365701	495.8766736	534.3270973
20498	WASH1	295.3587615	238.9416207	302.6563571	241.3199723	223.3659059	279.7290268	278.7451218	265.2212631	270.2314943	261.3438806	308.3409479	317.4854499
20499	WASH2P	429.612744	344.8641948	367.000622	343.3118097	370.2857264	409.9173789	420.8201977	382.8898517	367.0843751	346.5647113	380.8240811	427.2786891
20500	WASH3P	427.3751776	416.3003494	449.2182938	311.4393605	347.5907948	435.4272587	394.5671945	418.3772038	388.6072374	377.4065357	404.9851256	467.5362101
20501	WASH5P	68.24577444	84.57383825	57.19490213	91.9747819	77.64055553	63.33487399	54.05030062	56.9665389	87.2871641	64.11852972	69.03155549	60.38628154
20502	WASH7P	290.8836287	315.3044067	278.8251479	218.5539372	280.70047	264.7749593	289.5551819	288.5682053	254.6872048	282.4461816	264.6209627	285.4624218
20503	WASL	1763.202303	1501.801458	1748.019196	1330.447093	1594.617564	1655.503234	1663.977112	1268.205899	1553.233235	1267.761309	1579.672095	1572.788151
20504	WBP1	463.1762396	495.1264511	468.2832612	437.1078744	340.4239742	379.1295929	379.8963986	408.1045492	505.787266	478.0482786	559.1555995	500.4741819
20505	WBP11	2651.516154	2242.438371	2458.189231	2401.361385	2736.530965	2626.637968	3619.0537	2685.832228	2626.984925	2658.078289	2454.071798	2362.384529
20506	WBP11P1	0	0.821105226	0	0.910641405	0	0	0.772147152	0	1.195714577	0	0	0.91494366
20507	WBP2	5496.5818	4552.207371	4893.738813	3606.139964	4908.07758	4558.351625	4069.21549	4067.037327	4102.496713	4185.560225	4277.655389	4556.419426
20508	WBP2NL	1.118783187	0	0	0.910641405	1.194470085	0	0	0.933877687	0	0.811626959	0	0
20509	WBP4	561.6291601	458.9978212	408.7052381	332.3841128	533.928128	459.1778364	415.4151676	451.0629228	448.3929663	427.7274071	454.4577403	520.6029424
20510	WBP5	1426.448564	1515.760247	1589.541655	1336.821582	1409.4747	1610.641032	1718.027413	1167.347109	1216.041725	1255.586905	1497.984754	1234.258997
20511	WBSCR16	1966.820844	2033.877644	2039.951509	1910.525668	1986.403751	2294.12988	2812.932074	2311.347275	2178.591959	2380.501869	2189.450835	2190.375121
20512	WBSCR17	1.118783187	0	0	0	1.194470085	0	0	0.933877687	1.195714577	0	3.451577775	0
20513	WBSCR22	2632.49684	2436.219205	2370.013757	2338.527128	2421.190862	2448.948461	3392.042437	2550.419963	2571.982055	2550.943531	2679.574879	2654.251557
20514	WBSCR27	446.3944918	321.0521433	340.7862918	210.3581645	278.3115298	339.5452967	325.846098	359.5429095	302.5157879	262.9671346	204.7936146	243.3750135
20515	WBSCR28	5.593915937	0.821105226	2.383120922	0.910641405	1.194470085	3.51860411	4.63288291	2.801633061	1.195714577	0.811626959	6.903155549	4.574718299
20516	WDFY1	864.8194039	834.2429093	773.3227392	809.560209	711.9041707	778.4911594	602.2747783	820.8784868	764.0616145	665.534106	731.7344882	829.8538994
20517	WDFY2	563.8667265	569.0259214	581.481505	442.5717228	580.5124613	491.7249244	562.1231264	572.4670221	584.704428	550.2830779	445.2535329	547.1363085
20518	WDFY3	176.7677436	190.4964124	224.0133667	273.1924215	146.9198205	229.5889182	206.1632895	203.5853358	215.2286238	206.1532475	228.9546591	198.5427742
20519	WDFY3-AS2	59.29550894	50.908524	63.15270443	35.51501479	32.2506923	36.06569213	43.2402405	53.23102816	46.63286849	38.14646705	43.71998515	41.17246469
20520	WDFY4	1.118783187	5.74773658	0	6.374489835	0	2.638953083	1.544294303	3.735510748	3.58714373	1.623253917	4.6021037	4.574718299
20521	WDHD1	221.5190711	201.9918855	162.0522227	237.6774067	240.0884871	208.4772935	253.2642658	250.2792201	203.271478	163.1370187	217.4493998	178.4140137
20522	WDPCP	157.7484294	119.0602577	144.1788158	87.42157488	83.61290595	115.2342846	100.3791297	94.32164638	129.1371743	108.7580124	136.9125851	128.0921124
20523	WDR1	9923.606873	9181.598634	9089.223196	7713.1327	8489.098895	9384.996814	10021.69788	10982.4016	8976.229328	10212.70202	12388.86316	10274.8173
20524	WDR11	587.3611734	530.4339758	487.3482285	682.0704123	560.2064699	569.1342149	655.5529318	583.6735543	573.9429968	509.70173	442.9524811	528.8374353
20525	WDR12	1001.310953	903.2157483	892.4787853	838.700734	901.8249142	916.5963708	1233.119001	1033.802599	1070.164546	896.8477892	918.1196881	894.8148992
20526	WDR13	4429.262639	4597.368159	4481.458894	4203.520725	4290.536546	4314.68829	4411.276678	4676.859456	4144.346723	4756.945604	5030.099344	4922.396889
20527	WDR16	1.118783187	1.642210451	1.191560461	7.28513124	5.972350425	12.31511439	5.405030062	1.867755374	3.58714373	4.058134793	3.451577775	1.82988732
20528	WDR17	100.6904869	105.1014689	97.7079578	133.8642865	83.61290595	96.76161304	76.44256802	87.78450257	120.7671722	74.66968019	85.13891844	82.34492938
20529	WDR18	1442.111529	1367.961306	1161.771449	1121.910211	1485.920786	1289.568406	1926.507144	1852.813331	1530.514658	1409.796027	1229.912214	1348.626954
20530	WDR19	146.5605976	143.6934145	116.7729252	194.8772607	124.2248888	124.0307949	141.3029288	126.0734877	137.5071763	184.2393196	138.063111	170.1795207
20531	WDR20	351.2979209	374.4239829	438.4942496	388.8438799	444.3428716	433.6679566	501.8956486	419.3110814	395.7815249	415.5530028	371.6198737	367.8073512
20532	WDR24	258.4389163	230.7305684	256.1854991	240.4093309	174.3926324	263.8953083	281.8337104	264.2873854	263.0572069	249.1694763	218.5999257	200.3726615
20533	WDR25	149.9169471	168.3265713	158.4775413	127.4897967	143.3364102	145.1424196	214.6569082	161.5608398	176.9657574	179.3695578	205.9441406	185.7335629
20534	WDR26	2932.330734	2807.358767	2966.985548	2994.18894	3282.403794	2719.880977	2252.353242	2539.213431	2803.950682	2737.617731	2440.265487	2753.980416
20535	WDR27	52.58280981	62.40399716	70.3020672	76.49387802	45.38986323	78.28894146	67.1768022	69.10694883	70.54716003	52.7557523	75.93471104	74.11043644
20536	WDR3	1866.130357	1690.65566	1632.437832	1418.779309	1641.201897	1666.938697	1840.79881	1577.319413	1724.22042	1593.22372	1790.218339	1559.97894
20537	WDR31	33.56349562	32.0231038	34.55525337	42.80014603	21.50046153	26.38953083	27.02515031	24.28081986	23.91429153	28.40694355	31.06419997	32.93797175
20538	WDR33	713.7836736	663.4530224	651.7835722	795.9005879	637.8470254	716.0359365	748.9827372	874.109515	728.1901772	697.1875574	743.2397475	742.0193081
20539	WDR34	4659.731976	5096.600136	4302.724825	5425.601491	6077.463793	5050.956201	7611.826622	7125.486751	5572.029928	6450.811066	5375.257121	4693.660975
20540	WDR35	368.0796687	409.7315076	324.1044454	447.1249298	486.1493246	389.6854052	406.1494018	442.6580236	413.7172435	340.8833226	404.9851256	368.7222949
20541	WDR36	627.6373682	610.0811827	579.098384	651.1086046	771.627675	579.6900272	625.4391929	670.5241792	606.2272904	544.6016892	577.5640143	545.3064212
20542	WDR37	358.01062	436.0068749	452.7929752	632.8957765	441.9539315	425.7510974	369.0863385	400.6335277	530.8972721	418.7995106	331.3514664	364.1475766
20543	WDR38	1.118783187	0.821105226	1.191560461	0	0	0.879651028	0	1.867755374	0	0	0	1.82988732
20544	WDR4	698.120709	766.9122808	608.8873956	706.6577303	775.2110852	689.6464056	932.7537593	1016.058923	773.6273311	663.9108521	684.5629253	724.6353785
20545	WDR41	1678.174781	1537.930088	1594.307897	1436.081496	1416.641521	1438.22943	1578.268778	1448.444292	1413.33463	1365.968171	1506.038436	1477.63401
20546	WDR43	2384.126972	2504.370939	2304.477932	2120.883832	2606.333726	2205.285126	2508.706096	2449.561173	2268.270552	2050.169697	2280.342383	2239.782079
20547	WDR44	209.2124561	188.8542019	198.990597	199.4304677	200.6709743	170.6522994	174.5052563	198.9159473	181.7486157	182.6160657	207.0946665	190.3082812
20548	WDR45	2993.86381	2859.088396	2876.426953	2201.930917	2483.303307	2956.507104	2972.766534	2736.261623	2846.996407	3050.905737	3114.473679	3001.015204
20549	WDR45L	4593.723768	4893.787145	4954.508397	4630.611544	4572.431486	4426.403971	4469.959861	4489.150041	4144.346723	4706.624733	4338.633263	4657.978172
20550	WDR46	1579.721861	1542.035614	1494.216818	1193.850882	1464.420324	1652.864281	1825.355867	1608.137377	1577.147527	1644.356218	1431.254251	1823.482714
20551	WDR47	242.7759517	257.0059357	251.4192573	234.0348411	248.4497777	268.2935634	210.7961724	246.5437094	224.7943404	223.1974136	241.6104442	216.8416474
20552	WDR48	942.0154438	942.6287991	967.5470943	930.6755159	938.8534869	905.1609074	1118.841223	895.5887018	921.8959387	891.1664005	915.8186362	914.0287161
20553	WDR49	0	0	3.574681383	0.910641405	0	0.879651028	0.772147152	0	0	0	0	0.91494366
20554	WDR5	2334.900512	2825.423082	2522.533496	2665.447392	2775.948478	2615.202505	3143.411055	2964.127778	2875.693557	3233.521803	3033.936864	2818.941416
20555	WDR52	76.07725675	77.18389122	76.2598695	144.7919834	89.58525638	89.72440482	73.35397941	62.56980503	66.9600163	57.62551406	75.93471104	63.13111252
20556	WDR53	229.3505534	234.0149893	254.9939387	244.9625379	268.7557691	233.9871733	264.0743259	235.3371771	291.7543567	262.9671346	227.8041331	260.758943
20557	WDR54	3064.34715	2616.041249	2722.715653	2100.849721	2430.746623	2697.010051	2897.096113	3213.473121	2684.379225	2810.664157	3130.581042	3376.142104
20558	WDR55	1165.772081	1129.019685	1239.222879	1009.901318	969.9097091	1102.202738	1341.219603	1078.628728	1076.143119	1051.056911	1035.473332	1118.061152
20559	WDR59	748.4659524	634.7143395	668.4654186	682.0704123	648.5972562	681.7295464	646.287166	623.8302949	657.6430172	616.8364885	662.7029327	704.506618
20560	WDR5B	303.1902438	327.6209851	330.0622477	311.4393605	315.3401025	278.8493758	309.6310078	261.4857523	304.9072171	258.0973728	235.8578146	301.0164641
20561	WDR6	1021.44905	974.651903	1128.407757	1289.468229	942.4368971	1056.460884	1223.081088	1230.850791	1151.473137	1132.219607	1195.396436	1119.89104
20562	WDR60	374.7923678	351.4330366	359.8512592	383.3800315	360.7299657	372.9720357	342.0611882	350.2041326	365.8886605	305.9833634	381.9746071	439.1729567
20563	WDR61	824.5432092	844.0961721	900.8197085	668.4107912	876.7410424	877.0120745	1060.158039	1033.802599	881.241643	815.6850933	922.7217918	937.8172512
20564	WDR62	243.8947349	232.3727789	188.2665528	330.56283	285.4783503	269.1732144	458.6554081	367.9478087	313.2772191	284.8810624	251.9651775	238.8002952
20565	WDR63	7.831482312	13.13768361	10.72404415	9.10641405	5.972350425	14.07441644	3.088588607	6.537143809	7.17428746	13.7976583	17.25788887	11.89426758
20566	WDR64	0	0	0	0	0	0	1.544294303	0	0	0	0	0
20567	WDR65	4.47513275	6.568841806	4.766241844	4.553207025	7.16682051	14.07441644	6.949324365	13.07428762	7.17428746	7.304642627	6.903155549	6.404605618
20568	WDR66	83.90873906	83.75273303	51.23709982	107.4556858	87.19631621	129.3087011	109.6448955	89.65225795	89.67859325	84.40920369	121.955748	75.0253801
20569	WDR67	214.806372	207.7396221	215.6724434	233.1241997	235.3106068	208.4772935	290.327329	233.4694217	255.8829194	255.6624919	156.4715258	225.0761403
20570	WDR69	2.237566375	4.926631354	2.383120922	2.731924215	3.583410255	2.638953083	3.860735759	2.801633061	3.58714373	5.68138871	0	4.574718299
20571	WDR7	209.2124561	171.6109922	202.5652784	231.3029169	248.4497777	256.8581001	223.1505268	223.1967672	216.4243384	215.892771	218.5999257	211.3519854
20572	WDR70	769.722833	566.5626058	551.6924934	478.997379	563.7898801	650.9417604	736.6283827	688.2678553	644.4901569	593.2993067	648.8966216	759.4032376
20573	WDR72	860.3442712	1055.120215	1135.557119	1214.795634	1134.746581	1328.273052	962.095351	945.0842192	961.3545197	833.5408864	879.0018066	943.3069132
20574	WDR73	680.220178	663.4530224	689.9135069	784.0622497	642.6249058	752.9812796	754.3877672	729.3584735	715.0373169	593.2993067	713.3260734	655.0996604
20575	WDR74	3375.368877	2952.694392	3003.923922	2068.977272	2785.504238	2682.055983	3438.371267	2907.161239	2856.562124	3193.752082	2862.508501	2865.603542
20576	WDR75	1473.437458	1181.57042	1294.034661	1155.603943	1131.163171	1158.500403	1204.549557	1186.024662	1158.647425	1147.640519	1134.418562	1335.817743
20577	WDR76	738.3969037	694.655021	672.0401	811.3814918	849.2682305	745.0644204	1179.840848	960.0262622	737.7558938	745.8851749	867.4965474	656.9295477
20578	WDR77	2349.444694	2302.379053	2140.042588	2116.330625	2656.501469	2211.442683	2966.589357	2695.171005	2371.102006	2520.101706	2185.999257	2134.563558
20579	WDR78	7.831482312	4.105526129	5.957802305	6.374489835	7.16682051	6.157557193	8.493618669	2.801633061	5.978572884	5.68138871	11.50525925	6.404605618
20580	WDR81	205.8561065	202.8129908	200.1821574	289.5839668	244.8663674	239.2650795	223.922674	294.1714714	233.1643425	217.5160249	199.040985	213.1818727
20581	WDR82	4601.55525	5341.289493	5095.112531	4742.620437	5176.833349	5269.109655	5447.498155	4953.287252	5350.822731	5305.605428	5523.674965	5040.424622
20582	WDR83	703.7146249	677.4118112	617.2283188	572.7934437	633.0691451	674.6923382	742.0334128	678.9290784	711.4501732	653.3597016	637.3913624	711.8261673
20583	WDR85	522.4717485	627.3243925	533.8190865	520.8868836	507.6497862	540.985382	557.4902435	589.2768205	556.0072782	615.2132346	552.2524439	596.5432662
20584	WDR86	0	0	0	0	0	0	0	0	1.195714577	0	0	0
20585	WDR87	0	0	0	0	0	0	0	0	0	0.811626959	0	0
20586	WDR88	2.237566375	4.105526129	1.191560461	5.46384843	1.194470085	1.759302055	1.544294303	2.801633061	1.195714577	1.623253917	4.6021037	1.82988732
20587	WDR89	392.6928988	376.0661934	378.9162266	343.3118097	474.2046238	365.9348275	429.3138164	339.9314781	429.261533	372.536774	330.2009404	322.9751119
20588	WDR90	196.905841	191.3175176	203.7568388	246.7838207	195.893094	226.9499651	242.4542056	276.4277953	264.2529215	219.1392788	222.0515035	236.9704079
20589	WDR91	130.8976329	97.71152186	101.2826392	120.2046655	119.4470085	135.4662583	161.3787547	139.1477754	141.0943201	125.8021786	125.4073258	137.241549
20590	WDR92	255.0825667	251.2581991	284.7829502	282.2988355	287.8672905	330.7487864	400.7443717	355.8073987	334.8000815	327.0856643	347.4588293	285.4624218
20591	WDR93	2.237566375	4.105526129	3.574681383	2.731924215	3.583410255	2.638953083	1.544294303	1.867755374	3.58714373	1.623253917	2.30105185	4.574718299
20592	WDR96	3.356349562	14.77989406	9.532483688	15.48090388	15.52811111	10.55581233	8.493618669	1.867755374	7.17428746	9.739523502	8.053681474	14.63909856
20593	WDSUB1	270.7455314	229.088358	254.9939387	164.8260943	222.1714358	193.5232261	157.5180189	224.1306449	218.8157675	198.8486048	212.8472961	221.4163657
20594	WDTC1	1416.379515	1239.868891	1562.135764	1497.09447	1140.718931	1418.877108	1323.460218	1340.114481	1422.900346	1615.949274	1264.427991	1531.615686
20595	WDYHV1	789.8609303	783.3343854	848.3910482	703.925806	800.294957	774.0929043	721.9575869	685.4662222	716.2330315	762.929341	789.2607845	776.7871671
20596	WEE1	539.2534964	585.448026	499.2638332	581.8998578	701.1539399	730.1103529	603.0469255	550.9878353	502.2001222	517.8179995	623.5850513	589.2237169
20597	WEE2	0	0.821105226	1.191560461	0	0	0	0	0	1.195714577	0.811626959	0	1.82988732
20598	WFDC1	0	0	0	0	0	0	0	0	0	0	0	0
20599	WFDC10A	2.237566375	0.821105226	0	0.910641405	0	0	0.772147152	0	0	0	0	0
20600	WFDC10B	12.30661506	14.77989406	13.10716507	13.65962107	11.94470085	6.157557193	6.177177214	14.0081653	8.370002037	7.304642627	3.451577775	27.44830979
20601	WFDC11	1.118783187	0.821105226	0	0	0	1.759302055	0	0	0	0	1.150525925	0
20602	WFDC12	0	0	0	0	0	0	0	0	0	0	0	0
20603	WFDC13	1.118783187	0.821105226	0	4.553207025	0	1.759302055	0	1.867755374	1.195714577	1.623253917	1.150525925	2.744830979
20604	WFDC2	3.356349562	0	0	4.553207025	10.75023077	4.398255138	3.860735759	1.867755374	5.978572884	4.058134793	0	0.91494366
20605	WFDC3	538.1347132	385.0983509	479.0073053	355.1501479	395.3695982	430.1493525	440.8960236	368.8816863	314.4729337	420.4227645	326.7493627	494.9845199
20606	WFDC5	0	0.821105226	0	0	0	1.759302055	0	0	0	0.811626959	0	0
20607	WFDC6	0	0	0	0	0	0	0	0	0	0	0	0
20608	WFDC8	0	0.821105226	0	0	0	0	0	0	0	0	0	0
20609	WFDC9	0	0	0	0	0	0	0	0	0	0	0	0
20610	WFIKKN1	1.118783187	3.284420903	4.766241844	3.64256562	1.194470085	0	0	0.933877687	1.195714577	1.623253917	0	4.574718299
20611	WFIKKN2	0	0.821105226	0	0	0	0	0.772147152	0	0	0	0	0
20612	WFS1	229.3505534	197.8863594	215.6724434	172.1112255	146.9198205	187.3656689	155.9737246	202.6514581	167.4000407	171.2532883	203.6430887	192.1381685
20613	WHAMM	355.7730536	404.8048763	370.5753034	373.362976	352.3686751	372.0923847	345.1497768	295.1053491	320.4515066	320.5926486	358.9640886	295.5268021
20614	WHAMMP2	60.41429212	59.94068148	52.42866028	55.5491257	53.75115383	41.3435983	30.88588607	56.9665389	63.37287257	39.76972097	62.12839994	53.06673227
20615	WHAMMP3	96.21535412	82.11052257	109.6235624	81.04708504	76.44608544	65.09417604	39.37950474	56.03266122	66.9600163	61.68364885	65.57997772	86.91964768
20616	WHSC1	4677.632507	5101.526768	4778.157449	5329.984143	4848.354075	5168.829438	5394.992149	5413.688951	5371.149879	5755.246763	5934.412721	4619.550538
20617	WHSC1L1	807.7614613	798.9353846	878.1800598	803.1857192	707.1262904	764.416743	816.1595394	677.061323	766.4530437	783.220015	838.7333992	677.0583082
20618	WHSC2	1311.213896	1187.318156	1223.732593	875.1263902	1037.994504	1067.896348	1117.296929	1207.503849	1108.427413	1065.666197	1210.353273	1274.516518
20619	WIBG	1084.100909	1013.243849	1027.125117	1014.454525	1213.581606	1107.480644	1290.257891	1018.860556	1116.797415	1124.103338	1096.451206	1125.380701
20620	WIF1	0	0	0	0	0	0	0	0	0	0	0	0
20621	WIPF1	2248.754207	1909.06965	2252.049271	2217.411821	1665.091299	2369.779868	2876.24814	2202.083586	2084.130507	1279.935714	1448.512139	1278.176293
20622	WIPF2	1214.998542	1230.015628	1425.106311	1294.021436	1150.274692	1271.095735	1088.727484	1198.165072	1266.261737	1370.837933	1298.943769	1368.755715
20623	WIPF3	0	0	0	11.83833826	0	3.51860411	0.772147152	0.933877687	0	0.811626959	0	0.91494366
20624	WIPI1	789.8609303	926.2066946	959.2061711	697.5513162	703.5428801	855.0207988	698.7931723	738.6972504	808.3030539	766.1758489	797.3144659	848.1527726
20625	WIPI2	3121.405093	3303.306323	3268.450345	3319.287921	2815.36599	3368.183785	4059.949724	3513.247858	3398.220827	3803.283928	3315.815716	2821.686247
20626	WISP1	4.47513275	2.463315677	2.383120922	9.10641405	2.38894017	3.51860411	0.772147152	1.867755374	2.391429153	3.246507834	1.150525925	4.574718299
20627	WISP2	0	0	0	0	0	1.759302055	0	0	0	0	0	0
20628	WISP3	176.7677436	185.569781	194.2243551	158.4516045	167.2258119	149.5406747	151.3408417	173.7012498	179.3571865	173.6881691	121.955748	166.5197461
20629	WIZ	1424.210998	1560.921034	1577.62605	1581.78412	1463.225854	1643.18812	1493.332591	1753.822296	1634.541826	1555.077253	1495.683702	1456.590306
20630	WLS	2320.356331	1821.211391	1837.386231	1599.996949	1490.698666	1295.725964	1403.763522	1886.432928	1864.119025	1878.916409	1799.422547	2189.460178
20631	WNK1	2107.787525	2060.974117	2080.464565	2598.059928	2141.684863	2068.059566	2046.189952	1930.325179	2331.643425	2016.892992	1818.981487	1921.381685
20632	WNK2	0	0	0	4.553207025	1.194470085	0	0.772147152	0	0	0.811626959	2.30105185	1.82988732
20633	WNK3	0	0	0	1.82128281	0	0.879651028	0.772147152	1.867755374	1.195714577	1.623253917	3.451577775	0.91494366
20634	WNK4	591.8363062	351.4330366	468.2832612	493.5676415	463.454393	426.6307484	349.0105126	517.3682386	398.1729541	360.3623696	385.4261848	356.8280273
20635	WNT1	0	0	0	0	0	0	0	0	0	0	0	0
20636	WNT10A	14.54418144	18.06431497	14.29872553	15.48090388	10.75023077	18.47267158	14.67079588	19.61143143	28.69714984	16.23253917	13.8063111	14.63909856
20637	WNT10B	308.7841597	292.3134604	228.7796085	217.6432958	281.8949401	172.4116014	161.3787547	301.6424929	267.8400652	215.892771	230.105185	285.4624218
20638	WNT11	2.237566375	2.463315677	5.957802305	6.374489835	2.38894017	3.51860411	4.63288291	3.735510748	3.58714373	2.434880876	9.204207399	10.97932392
20639	WNT16	6.712699125	10.67436793	11.91560461	13.65962107	3.583410255	3.51860411	3.860735759	8.404899183	7.17428746	6.493015668	3.451577775	17.38392954
20640	WNT2	1.118783187	4.105526129	0	0	1.194470085	0	0.772147152	1.867755374	1.195714577	0	1.150525925	0.91494366
20641	WNT2B	4.47513275	3.284420903	5.957802305	7.28513124	0	2.638953083	3.088588607	4.669388435	9.565716614	1.623253917	5.752629624	2.744830979
20642	WNT3	96.21535412	110.8492055	103.6657601	111.0982514	89.58525638	109.9563785	101.923424	115.8008332	102.8314536	105.5115046	98.94522954	88.749535
20643	WNT3A	0	0	0	0	0	0	0	0	0	0	0	0
20644	WNT4	1.118783187	1.642210451	1.191560461	1.82128281	0	0	0.772147152	0.933877687	2.391429153	1.623253917	2.30105185	1.82988732
20645	WNT5A	570.5794256	468.0299787	505.2216355	790.4367395	766.8497946	583.2086313	529.6929461	824.6139976	676.7744504	649.3015668	629.3376809	630.3961816
20646	WNT5B	8.9502655	7.389947032	3.574681383	13.65962107	14.33364102	11.43546336	17.75938449	11.20653224	9.565716614	8.927896544	6.903155549	10.97932392
20647	WNT6	0	0	0	1.82128281	0	0.879651028	0	1.867755374	0	0.811626959	0	1.82988732
20648	WNT7A	434.0878767	243.868252	281.2082688	204.8943161	204.2543845	535.7074758	1145.094226	414.641693	283.3843547	279.1996737	625.8861031	178.4140137
20649	WNT7B	7.831482312	9.032157483	5.957802305	251.3370278	64.50138459	71.25173324	9.265765821	5.603266122	4.782858307	7.304642627	9.204207399	3.659774639
20650	WNT8A	0	0	0	0	0	0	0	0	0	0	0	0
20651	WNT8B	1.118783187	0.821105226	0	0	0	0	0	0	0	1.623253917	0	0.91494366
20652	WNT9A	30.20714606	65.68841806	67.91894628	131.1323623	34.63963247	101.1598682	47.87312341	79.37960339	40.65429561	51.13249839	54.07471847	57.64145056
20653	WNT9B	0	0	0	0	0	0	0	0	0	0	0	0
20654	WRAP53	681.3389612	642.9253918	593.3971096	565.5083125	683.2368887	609.5981621	698.7931723	716.2841859	686.340167	616.0248615	699.5197623	572.754731
20655	WRAP73	891.6702004	1008.317217	872.2222574	668.4107912	864.7963416	719.5545406	955.1460267	903.993601	927.8745115	881.426877	698.3692364	839.9182797
20656	WRB	677.9826116	659.3474963	689.9135069	790.4367395	720.2654613	586.7272354	809.9823621	657.4498916	703.0801711	674.4620025	583.3166439	639.5456182
20657	WRN	175.6489604	181.4642549	183.500311	183.0389224	123.0304188	208.4772935	226.2391155	164.3624729	223.5986258	185.0509465	201.3420369	182.988732
20658	WRNIP1	1779.984051	1833.527969	1879.090847	1555.37552	1870.540153	1690.689275	1877.089726	1802.383936	1775.636146	2003.095334	1575.069991	1753.946996
20659	WSB1	927.4712624	793.1876481	880.5631807	870.5731831	949.6037176	778.4911594	823.8810109	853.5642059	872.871641	907.3989396	653.4987253	853.6424345
20660	WSB2	3048.684186	3410.050002	3214.830124	4138.865186	3693.301503	3083.176852	2806.754896	3078.060856	3035.91931	3140.99633	3068.452642	2793.322993
20661	WSCD1	0	0	0	0	0	0.879651028	0	1.867755374	1.195714577	0.811626959	1.150525925	0
20662	WSCD2	0	0	1.191560461	0	0	0	0	1.867755374	0	0	0	0
20663	WT1	162.2235622	166.6843608	132.2632112	142.9707006	200.6709743	124.9104459	158.2901661	150.3543076	151.8557512	145.2812256	109.2999629	156.4553658
20664	WT1-AS	42.51376112	44.33968219	28.59745106	34.60437339	23.8894017	34.30639008	20.07582594	21.4791868	32.28429357	35.71158618	26.46209627	32.02302809
20665	WTAP	1545.039582	1769.481761	1666.993085	1571.767065	1895.624025	1770.737519	1732.698208	1565.179003	1629.758968	1713.344509	1795.970969	1745.712503
20666	WTH3DI	3.356349562	0.821105226	3.574681383	3.64256562	1.194470085	4.398255138	0	0.933877687	1.195714577	2.434880876	4.6021037	0
20667	WTIP	261.7952659	390.8460875	270.4842246	271.3711387	338.0350341	295.5627453	332.0232752	344.6008665	330.0172232	389.5809401	459.059844	394.3407174
20668	WWC1	1326.87686	1451.714039	1270.203451	1345.927997	1258.97147	1329.152703	1634.63552	1341.982236	1618.997537	1665.458519	1672.864695	1301.964828
20669	WWC2	1211.642192	1404.089936	1414.382267	1526.234995	1214.776077	1423.275363	1395.269903	1317.701416	1396.594626	1225.556707	1349.56691	1224.194617
20670	WWC3	917.4022137	718.4670725	847.1994878	955.2628338	647.4027861	762.6574409	1047.031538	951.621363	777.2144749	811.6269585	757.0460586	730.1250405
20671	WWOX	125.303717	124.8079943	156.0944204	122.0259483	126.613829	140.7441644	195.3532294	183.0400266	149.4643221	168.0067804	187.5357258	163.7749151
20672	WWP1	1169.128431	1369.603517	1288.076858	1467.953945	1162.219393	1469.017216	1206.093851	1149.603433	1317.677464	1233.672977	1310.449028	1292.815391
20673	WWP2	1121.020754	967.2619559	1134.365559	1012.633242	942.4368971	1203.362606	1011.512769	976.8360606	1054.620257	1120.045203	1412.845836	1060.419702
20674	WWTR1	5289.60691	4901.998198	5489.519044	6696.856892	7279.100698	5181.144553	5804.230139	6124.369871	5434.522751	4813.759491	4522.717411	4925.14172
20675	WWTR1-AS1	20.13809737	19.70652542	26.21433014	10.01705545	22.69493162	14.07441644	20.07582594	16.80979837	27.50143526	14.60928525	18.4084148	22.87359149
20676	XAB2	1333.589559	1067.436793	1141.514922	751.2791591	904.2138544	863.8173091	901.8678732	1228.049158	1085.708836	1014.533698	1117.160673	1344.052236
20677	XAF1	8.9502655	1.642210451	2.383120922	43.71078744	63.30691451	31.66743699	22.3922674	0.933877687	5.978572884	8.927896544	17.25788887	3.659774639
20678	XAGE1A	0	0	0	0	0	0	0	0	0	0	0	0
20679	XAGE1B	0	0	0	0	0	0	0	0	0	0	0	0
20680	XAGE1C	0	0	0	0	0	0	0	0	0	0	0	0
20681	XAGE1D	0	0	0	0	0	0	0	0	0	0	0	0
20682	XAGE1E	0	0	0	0	0	0	0	0	0	0	0	0
