"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EPC2|26122",1264.51228104203,0.383914727812178,0.217680951533804,1.7636578906288,0.077789594764931,0.155977719173851
"TCTN3|26123",2772.82364125411,0.675798003915546,0.163445998977862,4.134686735324,3.55439142820149e-05,0.000315707534146627
"FGFR1OP2|26127",1230.61260990694,-0.336291783875811,0.197426321622542,-1.70337866355412,0.08849722797972,0.173107880549442
"KIAA1279|26128",1318.71968368136,0.376993233102599,0.175455636979594,2.14865272836144,0.0316619385438099,0.077429056037408
"GAPVD1|26130",2438.25006741227,0.0387843963933604,0.170748637656203,0.227143226006005,0.820312372865605,0.883417018843323
"TRPC4AP|26133",7355.22237018748,0.272113804457787,0.134895332720278,2.01722178944507,0.0436723731694918,0.0994741585503718
"SERBP1|26135",15993.2012463837,0.0726857459072454,0.147976549266122,0.491197735504205,0.623286600421423,0.733407344383808
"TES|26136",3009.91941456619,-0.348202012840076,0.354559297058663,-0.982069898402539,0.326065413844184,0.462663783374249
"ZBTB20|26137",30.2893983641298,0.495103721864929,0.287104431145704,1.72447258960509,0.084622563105354,0.167182047935022
"C8orf71|26138",0.104352249693897,-0.88738695575306,3.69662050927078,-0.240053571506076,0.810288726459704,NA
"TTLL3|26140",1246.01954183661,0.83095836861857,0.304218131798732,2.73145576072476,0.00630552058225941,0.0214597689381428
"IRF2BP1|26145",2156.6566405022,0.989828446062738,0.236721569204632,4.18140370304443,2.89714947986897e-05,0.00026721076946682
"TRAF3IP1|26146",867.63099213652,0.472577935934665,0.150468167299421,3.14071703282109,0.00168534782138445,0.00739374509286117
"PHF19|26147",3279.82081460743,-0.125822409481326,0.224301828185653,-0.560951332849519,0.574830714489911,0.694456540258647
"C10orf12|26148",191.377819320321,0.800041529161082,0.255287152693684,3.13388872381307,0.00172506260453886,0.00753741724714781
"ZNF658|26149",104.127248840469,-1.16493518192325,0.267816985312499,-4.34974346591186,1.3629688446205e-05,0.000142615539799738
"RIBC2|26150",69.1832803620959,0.781452062150778,0.421606401079908,1.85351090531158,0.0638091645367243,0.134022563302697
"NAT9|26151",1916.23080564108,0.557041298626864,0.189791100721076,2.93502327828064,0.00333522666024838,0.0128457902879541
"ZNF337|26152",1081.88580048863,0.293662060065088,0.219416712472963,1.33837599130592,0.180773901248649,0.298289909711957
"KIF26A|26153",242.42090841913,2.85316581184338,0.51647839245963,5.52426946315357,3.30859348386046e-08,8.91091905353049e-07
"ABCA12|26154",71.871420109929,5.77873858346924,1.08094196294988,5.34602113854397,8.99087127131262e-08,2.13954821521081e-06
"NOC2L|26155",8217.33853522554,0.84891800738271,0.218143673884463,3.8915545533185,9.96039872013642e-05,0.000739392794418521
"RSL1D1|26156",9812.95859778589,-0.0248026853324991,0.164938830103043,-0.150375053084855,0.880468722209763,0.923282530215972
"GIMAP2|26157",512.772085637611,-2.16672669486246,0.441268500806419,-4.91022289355068,9.09729281890119e-07,1.48486869036102e-05
"IFT172|26160",1534.48193193634,1.20111699208037,0.26630411722822,4.51032077379047,6.47296703819815e-06,7.73685696346036e-05
"GTPBP5|26164",1707.04657627873,0.631995385581391,0.18737583774521,3.37287557022569,0.000743875606880677,0.00380840294699974
"RGS22|26166",14.5013415339006,1.1557436370729,1.00394272647414,1.15120475162153,0.24964801086473,0.379150855338235
"PCDHB5|26167",432.178634580972,5.14795051526663,0.691825875884187,7.44110721312252,9.98448691065247e-14,1.4461782419012e-11
"SENP3|26168",3482.95109658051,0.203382672891213,0.159027388519868,1.27891600801709,0.200926634849055,0.323137388358837
"INTS1|26173",12379.9030707002,1.41807532578632,0.235616675397897,6.01856945562766,1.75965209126103e-09,7.27388768960598e-08
"C14orf109|26175",1453.01535475663,-0.278831281500224,0.231839178805842,-1.20269267229304,0.229095270597375,0.355959751891099
"OR1F2P|26184",0.450451405914452,0.377353103457627,1.03636990377439,0.364110441728703,0.71577553987615,0.806140394050192
"OR1C1|26188",0.348980265219569,-1.64207506390265,1.18050699546497,-1.39099138777732,0.164228038335153,0.277382679751643
"OR1A2|26189",0.0242259073890722,0.0281955416998297,7.72536939872026,0.00364973378548092,0.997087940226569,NA
"FBXW2|26190",3278.38899687943,-0.0323073356964612,0.141239612431541,-0.228741322213134,0.819069975643982,0.882682551641504
"PTPN22|26191",254.028951259891,-2.15397281007842,0.572536130713018,-3.7621604900217,0.000168451892172978,0.00113629356674805
"GMEB2|26205",1341.09031639751,0.522672568186698,0.170363492311726,3.06798458457477,0.0021550773484207,0.00903433177397422
"SPAG8|26206",34.8647519078287,0.348562717569712,0.379037455490585,0.919599666261399,0.357782001197083,0.49409909249402
"PITPNC1|26207",818.789672915377,-0.101056148836475,0.30776040335798,-0.328359814108149,0.742639623702281,0.826828221644079
"OR2F1|26211",0.0411318531320757,-0.229675770204534,4.68714375291939,-0.0490012217059655,0.960918322330376,NA
"OR2B6|26212",2.3596422253017,3.40406942198695,0.886639611519259,3.83929318943248,0.000123389014465454,0.000879063098796291
"OR1J4|26219",0.608003001855325,-0.407138396148616,0.910482689798148,-0.447167640538973,0.654754023810386,0.758080924156439
"DGCR10|26222",1.75099298573372,0.497099476367604,0.826017842965837,0.601802346766211,0.547305712823853,0.67028552512615
"FBXL21|26223",8.37642735296039,3.21691365461117,1.90959294224025,1.68460700888286,0.0920644182044689,0.178340877513817
"FBXL3|26224",1613.08269342021,-0.255802066906957,0.261226881874266,-0.979233320367385,0.32746470844557,0.463694568269795
"ARL5A|26225",1702.32980845276,-0.0685305506701647,0.206721266872817,-0.331511855102588,0.74025788771378,0.825008506599286
"PHGDH|26227",10184.865278653,1.69662563578085,0.589848459537706,2.87637546279358,0.00402270898742288,0.0149339519321178
"STAP1|26228",69.8593338385351,-4.29765394507143,0.774612672712351,-5.5481327590768,2.88736603393376e-08,7.90429806823392e-07
"B3GAT3|26229",4160.51596382822,0.403840660815111,0.241575543514287,1.67169513494742,0.094584453988483,0.182281930970995
"TIAM2|26230",540.817626816402,1.55704090161353,0.458582351912178,3.39533541821015,0.000685445704657623,0.00355577375554906
"LRRC29|26231",186.937098938478,0.0585316532314726,0.290186990302814,0.201703229942852,0.840148737371663,0.897580208151454
"FBXO2|26232",603.024334511525,1.06746869847923,0.559354808483507,1.90839281666907,0.0563404645873317,0.121645449641906
"FBXL6|26233",1341.56610477574,0.114355509545915,0.253373513858225,0.451331742629983,0.651750470285539,0.756066715072365
"FBXL5|26234",3926.42222818096,-0.352014656398813,0.18964843549552,-1.85614321298805,0.0634331477356086,0.133385088316932
"FBXL4|26235",640.772125701075,0.352486069991485,0.203195564386719,1.73471340801829,0.0827915802200804,0.164181879921128
"LCE2B|26239",50.0282014804636,6.44927164427127,3.38040239780564,1.90784140031902,0.0564117180474471,0.12173786408761
"FAM50B|26240",557.810518974607,-0.283219063244067,0.397903249527614,-0.711778713997187,0.476601815823701,0.608234383382612
"OR2M4|26245",0.28966827835538,-0.315620180780928,2.04474872789386,-0.154356462716093,0.877328679896449,NA
"OR2L2|26246",3.43732292788488,0.00658907290577107,0.757296945908531,0.00870077839527815,0.993057870842182,0.995281051998537
"OR2L1P|26247",4.35661304039385,0.598745085168298,0.745535621318469,0.803107280252319,0.421912730144882,0.557749527201948
"OR2K2|26248",0.204738797154967,-0.617423264247536,1.68451045814934,-0.36652978986302,0.713969787777027,NA
"KLHL3|26249",189.816721263724,-0.0675496127725248,0.374442715596502,-0.180400392260043,0.856838246398085,0.907661361502608
"KCNG2|26251",6.35448605416341,2.25247089189395,0.672398979703742,3.34990230485833,0.0008084006721987,0.00408082611555848
"CLEC4E|26253",118.19607025148,-1.95840686384614,0.622039220444594,-3.14836556840644,0.00164186222358591,0.00724965328921336
"OPTC|26254",0.455988355675316,-1.03098464742989,1.29965945569917,-0.793272916923653,0.427618832453936,0.563450249357201
"PTTG3P|26255",23.234884889801,0.191169029756132,0.352094290366209,0.542948394753289,0.587165334000011,0.704192614351949
"CABYR|26256",157.176138160577,0.517060960024761,0.456695793272284,1.13217806610381,0.25755957958031,0.388185863693551
"NKX2-8|26257",28.6479043353207,7.5715938132115,1.13754891169421,6.65606000355163,2.81265463597929e-11,1.9672540695376e-09
"PLDN|26258",3447.9015566998,-0.0804658151961514,0.214925716229533,-0.374388959161204,0.708114955992135,0.799961592794653
"FBXW8|26259",1440.18214360094,0.534656530731871,0.177531138633133,3.01162114347013,0.00259856691979315,0.0104734089591575
"FBXO25|26260",1277.08999659592,0.0666908331277857,0.242888227994234,0.274574168038184,0.783643414709576,0.856513405441631
"FBXO24|26261",28.951856951689,0.888989549821494,0.347353391953152,2.55932307101637,0.0104876225833861,0.0322231196628339
"TSPAN17|26262",2855.3295540706,0.462319400756063,0.213040553531167,2.17010044845019,0.0299992372322916,0.0742813257353619
"FBXO22|26263",1411.13069524965,0.0818137030883044,0.157765071663201,0.518579316865279,0.604054135477467,0.718405367693024
"SLC13A4|26266",10.9116777946245,1.5183858101639,0.5230763168304,2.9027997661309,0.00369843019541801,0.0139783487661217
"FBXO10|26267",752.24112057303,-0.188976119379408,0.220062446281175,-0.858738610666682,0.390484743431392,0.526687700206808
"FBXO9|26268",2263.72418660753,0.61218631648523,0.190209871636657,3.21847815372401,0.0012887278737362,0.00596831551797014
"FBXO8|26269",767.462551234317,-0.11358432465586,0.150132643887093,-0.75655981081157,0.449313626609011,0.58353037005597
"FBXO6|26270",1082.90043263495,-0.591637472007848,0.350583044922122,-1.68758153190002,0.0914915868476526,0.177511627472057
"FBXO5|26271",485.513199094404,-0.0386337691222649,0.24657864896992,-0.15667929597172,0.875497604955118,0.919960367104263
"FBXO4|26272",455.212212748905,-0.593100776722854,0.240336615021473,-2.46779200360238,0.0135949288935184,0.0394757248612899
"FBXO3|26273",1019.61858735827,0.234108893239653,0.2199806562581,1.06422490605255,0.287226826867384,0.421441299664891
"HIBCH|26275",1502.66152942152,0.233494062118677,0.237986695120796,0.981122335432077,0.326532417259969,0.463004996184161
"VPS33B|26276",1546.70879407215,0.356888773604409,0.211255077873211,1.68937370498901,0.0911478368164393,0.177050101186737
"TINF2|26277",2570.4114094696,-0.501523760306273,0.153350870009429,-3.27043309422004,0.00107382940683911,0.00513600934446317
"SACS|26278",2514.5240191743,0.924358793228154,0.311087411708904,2.97137961369234,0.00296465079119203,0.0116751769008729
"PLA2G2D|26279",1231.84946000823,-3.88598538127739,0.846277885190672,-4.59185505054507,4.39323462718305e-06,5.60038468240002e-05
"IL1RAPL2|26280",6.98338675907998,4.38461815695038,1.61943529280481,2.70749821029056,0.00677924362967781,0.0227479362582859
"FGF20|26281",0.511978788505839,-0.901528164009145,1.09547006811993,-0.822960106574495,0.410530679972603,0.546552208011583
"ERAL1|26284",3103.97274511769,0.373864013290233,0.186551344533086,2.00408104388616,0.0450613796518994,0.102050124658511
"CLDN17|26285",0.974919237439408,2.10089574343193,2.33355805592693,0.900297182706009,0.367962119974773,0.504935710327188
"ARFGAP3|26286",3102.58552420662,0.404909089349767,0.22817020159788,1.7745923285082,0.0759652248452737,0.153052136696287
"ANKRD2|26287",5.66320323008301,-2.04150270102923,0.782306893339385,-2.60959313846103,0.00906499655387642,0.0285988457675284
"AK5|26289",247.718076964193,-0.280437231127337,0.706417538121751,-0.39698509166827,0.691378454361245,0.787096587942511
"GALNT8|26290",5.95930062165305,1.60054754968511,0.976755875688034,1.6386362135346,0.101289045674365,0.192143136555629
"FGF21|26291",0.250827928890876,-0.249286406344467,1.70361235802509,-0.146328127505163,0.883662362297313,NA
"MYCBP|26292",1225.82532674727,-0.235053075936727,0.16373875982294,-1.43553717025158,0.151134084153166,0.260651741796127
"SERGEF|26297",706.141267957597,-0.219052844410124,0.218019816174336,-1.00473823092742,0.315022913945875,0.45110123789774
"EHF|26298",142.005204032858,1.82576187748623,0.820669619421025,2.22472214674437,0.0260998965831314,0.0666723507355508
"GBGT1|26301",337.588652732055,-0.397295289209681,0.411160915773862,-0.966276885685782,0.333905648995034,0.470138251243458
"GAPDHS|26330",2719.22335968835,0.878255849075994,0.696130325129129,1.26162561430301,0.207083534787561,0.330812125264194
"OR7A17|26333",0.0208518560800094,-1.42558437622639,7.8108694496747,-0.182512892503376,0.855180237528218,NA
"OR5L2|26338",0.0152901279110132,-1.87088767089534,10.1328753302192,-0.18463541787747,0.853515004076763,NA
"OR5K1|26339",0.173847132742403,-0.390301759478096,1.37022312374415,-0.284845404164245,0.775762584989122,NA
"OR5H1|26341",0.00519707842311506,-0.622218106189613,10.1405667741761,-0.0613593026944166,0.951073063002713,NA
"OR5E1P|26343",0.0244717792329757,-1.41921674017575,7.14672506226654,-0.198582809302259,0.842589101978523,NA
"HSPB8|26353",2107.38105868391,1.62837258994673,0.637148086214019,2.5557207581406,0.0105968119687721,0.0325151553236969
"GNL3|26354",4755.31447517812,-0.0667800512878826,0.207353767757714,-0.322058537976088,0.747408348052661,0.830154211859532
"FAM162A|26355",2142.73214328021,-0.164831592379127,0.218244324051904,-0.755261760392567,0.450091938085536,0.584211205269788
"LHX6|26468",234.632150044146,0.359818292314117,0.420215569370668,0.856270729932724,0.391848047520048,0.527984532239326
"PTPN18|26469",4012.98469382033,-0.212442986889523,0.233252181135658,-0.910786710997431,0.362407765737938,0.499287810870983
"SEZ6L2|26470",3738.9952338975,1.94485692492321,0.555652861165691,3.50012941685055,0.000465032329529221,0.00259220293990607
"NUPR1|26471",4760.72708667336,-0.195131401745597,0.426372387952077,-0.457654874610524,0.647200412678751,0.752163987315241
"PPP1R14B|26472",4067.73241294165,0.48922166744528,0.277699394467874,1.76169511778275,0.0781208231843193,0.156477631926237
"OR10J1|26476",0.0550477788263679,-0.475402984463972,3.95425316921275,-0.120225732678269,0.904304333888177,NA
"OR8B8|26493",0.0258711242962997,-1.63546841894493,7.1183676159153,-0.2297532955854,0.818283478587357,NA
"OR10A3|26496",0.0647077183794,-0.162440324978964,5.0785706580754,-0.0319854415573934,0.974483660912066,NA
"PLEK2|26499",368.3254997842,0.541235848434111,0.560970247868034,0.964820951719055,0.334634499876839,0.470831625579611
"NARF|26502",3990.30681689049,0.786497420276559,0.248067704796605,3.17049501030947,0.00152179446386802,0.00682599589437995
"SLC17A5|26503",1524.61972378168,1.06904002435482,0.297599621498405,3.59220895165201,0.000327886769553477,0.00194626561017625
"CNNM4|26504",1116.9848300672,0.120743829248096,0.206904318216602,0.583573268498399,0.559507449264098,0.681147553223897
"CNNM3|26505",2787.2949203593,0.177885529034701,0.230330312472319,0.772306202884518,0.439933092463245,0.574552306415435
"CNNM1|26507",529.889396289297,1.85498374513363,0.54252400208579,3.41917359969689,0.000628116393904136,0.00333070079730948
"HEYL|26508",991.779544642152,2.50231009621887,0.51618355213395,4.84771373646854,1.24892442762157e-06,1.94200886273024e-05
"MYOF|26509",3587.28879871328,-0.0796383189275592,0.406629797101997,-0.195849688082703,0.844727817625349,0.900307240499563
"CHIC2|26511",419.847437279282,-0.50987872221306,0.16817521958526,-3.03183027481981,0.00243075837743024,0.0099253718874205
"INTS6|26512",1725.4857411299,0.055358723045912,0.198607989019905,0.278733616503029,0.780449262260393,0.854295197207653
"FXC1|26515",2264.72729962551,0.142367985901691,0.143691073334633,0.990792138980961,0.321787088592968,0.458254509148227
"TIMM13|26517",3926.29900404718,0.720004558301294,0.247321351682183,2.91121067147703,0.0036003117538517,0.0136692950902171
"TIMM10|26519",1450.33415598058,0.128966271156709,0.218078881674689,0.591374415378237,0.554269578945117,0.676509196315184
"TIMM9|26520",1161.99723369092,-0.121032106893501,0.174813640893482,-0.69234932854724,0.488717978988321,0.61884540672473
"TIMM8B|26521",1250.91621534406,-0.652017372741191,0.219667814053284,-2.96819711868682,0.00299552160616808,0.0117740640909106
"EIF2C1|26523",2717.94649397176,0.559144896767904,0.15514015222505,3.60412755014443,0.000313203226680177,0.00187239953031584
"LATS2|26524",1946.19354511928,0.815967203312967,0.219218129294072,3.72217026913126,0.000197517751982952,0.00129623226818638
"IL1F5|26525",65.2252875469593,1.36596610046476,1.27920969436986,1.06782031630681,0.285601571878465,0.419731949246718
"TSPAN16|26526",0.215319787322255,0.0150900083246381,1.25064751531788,0.0120657564500119,0.990373152798074,NA
"DAZAP1|26528",5107.0306535009,0.0981004879242351,0.146776452431976,0.668366664398708,0.5038995690825,0.632453095883774
"OR12D2|26529",0.0640326604176007,0.14444203595521,4.25848751528251,0.033918623792332,0.972942042093718,NA
"OR11A1|26531",1.80235457418545,2.42801081390677,2.17219951889202,1.1177660213944,0.263666937075306,0.39499579017023
"OR10H3|26532",0.0137501048252926,-0.00245175884210497,9.74895496779226,-0.000251489400679855,0.999799340492107,NA
"OR10G3|26533",0.086887376988145,-1.47058872865826,2.78195112001057,-0.528617745322812,0.597070647775756,NA
"OR10G2|26534",0.386557324536154,-3.83317555085707,1.26855366998186,-3.02168969398976,0.00251368085532134,0.0102005646004051
"OR10H2|26538",0.0515539933472506,-0.463191122757539,5.12303040350572,-0.0904135026098176,0.92795862710866,NA
"OR10H1|26539",0.118601552694047,-0.0218045211137379,3.80343209018904,-0.0057328540635661,0.995425869308629,NA
"ITGB1BP2|26548",8.63433452494333,-0.740565540549517,0.416077364589116,-1.7798746184639,0.0750964823713991,0.151644733581726
"AATF|26574",4835.28921315334,0.213866099512644,0.174066813432282,1.22864373337796,0.219205410854045,0.344492399202064
"RGS17|26575",25.0549772318394,2.61338925022549,0.66271407494642,3.94346423144367,8.03129746303184e-05,0.000618917959080313
"SRPK3|26576",88.6453021888908,2.6755314311844,0.411008401072909,6.50967577353677,7.53131823023727e-11,4.63339795468945e-09
"PCOLCE2|26577",327.727084947352,1.57175561536944,0.607360264454232,2.58784729156064,0.00965777854587422,0.0301557758029184
"OSTF1|26578",1875.52040326199,-0.950609764580724,0.187489950077884,-5.07019050453552,3.97417698105353e-07,7.38434197641209e-06
"MYEOV|26579",736.436097096311,0.664273033816949,0.810118774024431,0.819969929245111,0.412233249899916,0.548223729895096
"BSCL2|26580",5710.54827050173,0.582363953029351,0.268701282094041,2.16732852367088,0.0302098130560193,0.0746921385975102
"GREM1|26585",332.587324722058,1.32508327449404,0.59794874663926,2.21604825152925,0.0266881977440995,0.0677892015330999
"CKAP2|26586",1997.01758517859,0.232123543498039,0.267839607930759,0.866651296614977,0.386133098249258,0.522503923958739
"MRPL46|26589",1001.33199474429,0.12746792659749,0.156243145309457,0.81583052072477,0.414597074569956,0.550611016295888
"OR8B2|26595",0.0850085923045411,-1.98519889751814,2.56397664305534,-0.774265593602481,0.43877374581802,NA
"TBL2|26608",3577.03748764323,0.542993915882235,0.198970981688994,2.72901058874491,0.00635246641301177,0.0215995600124494
"VCX|26609",33.7680609428192,2.22462764923366,1.36800151754253,1.62618799811711,0.103909668546575,0.196183757868648
"ELP4|26610",430.023915009799,-0.134429266865863,0.149233937549184,-0.900795550084292,0.367697033980819,0.504758197425464
"OR7E24|26648",0.172360055599879,-0.507249905812187,2.2123466816406,-0.229281382534507,0.818650222672271,NA
"OR7C2|26658",0.045615376502743,-0.806731784359017,5.13066295482098,-0.157237337837789,0.87505780293717,NA
"OR7A5|26659",214.35936107799,4.86323673752435,0.870179725194336,5.5887727520177,2.2867997666317e-08,6.41245147975458e-07
"OR7C1|26664",64.5227278268487,6.62219368714363,0.983045124381522,6.73640865805621,1.62349271873861e-11,1.23917628884634e-09
"OR4F4|26682",0.037738634359362,-0.806730375865186,4.93356638708568,-0.163518702814443,0.870110048617772,NA
"OR4E2|26686",0.0177686762025257,-0.29089950043396,8.62568324814762,-0.0337248067272156,0.973096597313559,NA
"OR4D1|26689",0.0438168084398853,-0.800615672439563,4.68121424631656,-0.171027351091553,0.864202259374051,NA
"OR2W1|26692",0.00495804595195676,-0.327625349938115,10.1405667741761,-0.032308386427911,0.974226121295215,NA
"OR2T1|26696",0.0189303795159988,-1.43155554552952,9.44300722425114,-0.151599539376933,0.879502796731951,NA
"OR2J2|26707",0.0194393447540629,-1.43167818588981,8.55835719942785,-0.167284229032357,0.867146412693111,NA
"OR2H1|26716",0.35621641758272,-0.129864296374347,1.20983914941103,-0.107340133965385,0.914519146151929,0.946844132012423
"OR1L3|26735",0.106708387016979,-0.574358505991538,2.56637117306845,-0.223801807010174,0.822911523840966,NA
"OR1L1|26737",0.0509091428870422,-1.32771426242016,4.11101603600334,-0.322964992301743,0.746721754602878,NA
"OR1J2|26740",2.33457347878411,1.50731251263604,0.988339282922326,1.52509622827012,0.127235097847064,0.228518807351761
"NUFIP1|26747",727.313466885904,0.532086094053568,0.185679648117449,2.86561343393436,0.00416202131998568,0.0153426610305115
"GAGE2E|26749",9.70749524080933,5.72200912064549,2.87099405577956,1.99304108941869,0.0462569479086336,0.104174407049378
"RPS6KC1|26750",1649.4294820816,0.190135932064521,0.196785671940646,0.966208211143897,0.333940004933244,0.470138251243458
"SH3YL1|26751",626.857767010017,-0.672759224356133,0.251605111067257,-2.67386946752563,0.00749816305962656,0.0246411221609478
"HAVCR1|26762",1.85133436756048,-1.49391706809356,0.826678262942794,-1.80713239365402,0.0707416389263696,0.145006958775414
"SNORD12C|26765",0.00519625578631704,-0.622218106189614,10.1405667741761,-0.0613593026944166,0.951073063002713,NA
"SNORD81|26769",0.00866037108814585,-1.19916297068016,10.1405646449252,-0.118254063029939,0.9058663543203,NA
"SNORD79|26770",0.0103928248226257,-1.46211745296687,10.1371491732068,-0.144233593487146,0.885316014514999,NA
"SNORD102|26771",0.0121237406408284,-1.68432238255137,10.1347083197494,-0.166193473892993,0.86800469510836,NA
"SNORD4B|26772",0.00692850393060893,-0.910698376606016,10.1405667741761,-0.0898074433990413,0.928440233118274,NA
"SNORD4A|26773",0.00173248966709114,-0.0452575653568078,10.1405667741761,-0.00446302128516727,0.99643903604358,NA
"SNORD80|26774",0.00692727069793527,-0.910698376606016,10.1405667741761,-0.0898074433990412,0.928440233118274,NA
"SNORA72|26775",0.421968786227866,-1.26244963249274,1.19868628290367,-1.05319435994097,0.292251922876766,0.426698477761577
"SNORA71B|26776",0.141000514885847,-1.49807198969581,1.85115421035451,-0.809263745460147,0.418363455217252,NA
"SNORA71A|26777",0.17369343271578,-0.427103858989641,1.76797242197495,-0.241578349119573,0.809106900146622,NA
"SNORA70|26778",0.176026071396365,-0.077080347473401,1.75209081426798,-0.0439933517405062,0.964909703280968,NA
"SNORA69|26779",0.0113375622826348,-0.309287892432828,10.1405667741761,-0.030500059742268,0.975668245737067,NA
"SNORA68|26780",0.141019228520042,-0.8628976380518,2.44573516385335,-0.352817284064506,0.724225425212292,NA
"SNORA67|26781",1.28084446136237,-1.2069203099106,0.609265571031879,-1.98094290453095,0.0475976768614068,0.106632476661257
"SNORA66|26782",0.0254828904801261,-0.272518837755778,7.12867284770614,-0.0382285515940696,0.969505456648967,NA
"SNORA65|26783",0.178284510725991,-0.1508874228808,1.5273603117666,-0.0987896711197621,0.921305269627678,NA
"SNORA64|26784",0.171505425343392,0.0640510479623172,4.07360935111355,0.0157234144076207,0.987455047309096,NA
"SNORD63|26785",0.00692799123081483,-0.910698376606016,10.1405667741761,-0.0898074433990412,0.928440233118274,NA
"SNORD62A|26786",0.00866149238484929,-1.19918297250728,10.1405645027884,-0.118256037144434,0.905864790179819,NA
"SNORD61|26787",0.00519766818573636,-0.622218106189613,10.1405667741761,-0.0613593026944166,0.951073063002713,NA
"SNORD60|26788",0.00692901631998858,-0.910698376606016,10.1405667741761,-0.0898074433990413,0.928440233118274,NA
"SNORD59A|26789",0.0121274291369149,-1.68475980316621,10.1347038754893,-0.166236707442513,0.867970672960432,NA
"SNORD58A|26791",0.0138577187106978,-1.87713519842872,10.1328741348403,-0.185251999921175,0.853031384819839,NA
"SNORD57|26792",0.00173248966709114,-0.0452575653568078,10.1405667741761,-0.00446302128516727,0.99643903604358,NA
"SNORD56|26793",0.00173241260426394,-0.0452575653568078,10.1405667741761,-0.00446302128516727,0.99643903604358,NA
"SNORD54|26795",0.0051965625855087,-0.622218106189613,10.1405667741761,-0.0613593026944166,0.951073063002713,NA
"SNORD53|26796",0.00346353956853977,-0.333737835773211,10.1405667741761,-0.0329111619897919,0.973745431638052,NA
"SNORD52|26797",0.0155895518681065,-2.04699191797971,10.1314491828774,-0.202043348491469,0.839882835733375,NA
"SNORD51|26798",0.00519586477565887,-0.622218106189614,10.1405667741761,-0.0613593026944166,0.951073063002713,NA
"SNORD50A|26799",0.00519656065302568,-0.622218106189613,10.1405667741761,-0.0613593026944166,0.951073063002713,NA
"SNORD49A|26800",0.00346337510856773,-0.333737835773211,10.1405667741761,-0.0329111619897919,0.973745431638052,NA
"SNORD47|26802",0.00173276591438128,-0.0452575653568082,10.1405667741761,-0.0044630212851673,0.99643903604358,NA
"SNORD45B|26804",0.00173248966709114,-0.0452575653568078,10.1405667741761,-0.00446302128516727,0.99643903604358,NA
"SNORD45A|26805",0.00866215578062268,-1.19935651541983,10.1405632696417,-0.118273165260001,0.905851219159126,NA
"SNORD44|26806",0.00692803554670911,-0.910698376606016,10.1405667741761,-0.0898074433990412,0.928440233118274,NA
"SNORD43|26807",0.00173189990446984,-0.0452575653568082,10.1405667741761,-0.0044630212851673,0.99643903604358,NA
"SNORD42B|26808",0.00173248966709114,-0.0452575653568078,10.1405667741761,-0.00446302128516727,0.99643903604358,NA
"SNORD42A|26809",0.00173163966406993,-0.0452575653568078,10.1405667741761,-0.00446302128516727,0.99643903604358,NA
"SNORD41|26810",0.00346448759488632,-0.333737835773211,10.1405667741761,-0.0329111619897919,0.973745431638052,NA
"SNORD55|26811",0.00866093223134865,-1.19914708526777,10.1405647578113,-0.118252495192052,0.905867596557884,NA
"SNORD37|26812",0.00866072439826319,-1.19916297068016,10.1405646449252,-0.118254063029939,0.9058663543203,NA
"SNORD36C|26813",0.0138575886648022,-1.87714280630487,10.1328740671908,-0.185252751969243,0.853030794980811,NA
"SNORD36B|26814",0.00519663964833589,-0.622218106189614,10.1405667741761,-0.0613593026944166,0.951073063002713,NA
"SNORD36A|26815",0.012125868502832,-1.68457474286431,10.1347057555659,-0.166218416547432,0.867985066741538,NA
"SNORD35A|26816",0.00519759112290916,-0.622218106189613,10.1405667741761,-0.0613593026944166,0.951073063002713,NA
"SNORD34|26817",0.00346381043512017,-0.333737835773211,10.1405667741761,-0.0329111619897919,0.973745431638052,NA
"SNORD33|26818",0.00519595217280371,-0.622218106189613,10.1405667741761,-0.0613593026944166,0.951073063002713,NA
"SNORD32A|26819",0.00519554587961797,-0.622218106189613,10.1405667741761,-0.0613593026944166,0.951073063002713,NA
"SNORD24|26820",0.010392459842761,-1.46206697184352,10.1371497714645,-0.144228605160708,0.885319953439878,NA
"SNORA74A|26821",1.49999423546107,-1.9551022000957,0.639232433173592,-3.0585153359463,0.00222436693644301,0.00925310488373341
"RNU11|26824",0.214760547876803,-1.58821944929897,1.55333430918966,-1.02245823059655,0.306564072280248,NA
"RNU5E|26829",0.00519766818573636,-0.622218106189614,10.1405667741761,-0.0613593026944166,0.951073063002713,NA
"STEAP1|26872",391.7082413004,1.97796402953153,0.410101869604871,4.82310415077423,1.41341119224925e-06,2.14165559155066e-05
"OPLAH|26873",543.520295823804,2.60339994351247,0.634190834539442,4.10507342857311,4.0418647410941e-05,0.000351537124881447
"SMR3A|26952",0.0113015838525322,-0.321512864103019,10.1405667741761,-0.03170561086603,0.974706820313758,NA
"RANBP6|26953",1134.53969687497,-0.400180250036219,0.235462954502429,-1.69954654175585,0.0892162530575243,0.174236434334129
"COPG2|26958",1582.05116857692,0.507821844578123,0.203943379141933,2.49001387892425,0.0127738106985201,0.0376320063740034
"HBP1|26959",4214.00876154116,0.197519981781698,0.17561780760672,1.12471499601012,0.260709825014301,0.39165024345758
"NBEA|26960",719.83395547346,0.975043931298749,0.450963532167138,2.16213476644798,0.0306077899276348,0.0755108534403845
